% Data output, Exercise:peg_board_level_1, Input:hydra
% Date:06/15/2015, Time:16:12:13
% time, tool1_x, tool1_y, tool1_z, tool2_x, tool2_y, tool2_z, tool1_q0, tool1_q1, tool1_q2, tool1_q3, tool2_q0, tool2_q1, tool2_q2, tool2_q3, master1_x, master1_y, master1_z, master2_x, master2_y, master2_z, master1_q0, master1_q1, master1_q2, master1_q3, master2_q0, master2_q1, master2_q2, master2_q3, master1_open, master2_open, foot_pedal, is_touch, tool1_jaw_interaction, tool1_aux_interaction, tool1_normal_force, tool1_shear_force, tool2_jaw_interaction, tool2_aux_interaction, tool2_normal_force, tool2_shear_force, tool3_interact
20.466999,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,0.000000,-0.114556,0.975191,10.04485,-0.82583,-6.32023,-5.41170,3.69707,0.46305,-0.148941,0.598994,-0.126573,0.776532,0.027714,-0.105591,-0.020496,0.993812,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.483000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,0.000000,-0.114556,0.975191,10.02661,-0.82608,-6.31979,-5.41193,3.69668,0.46365,-0.148917,0.598977,-0.126593,0.776547,0.027745,-0.105548,-0.020463,0.993816,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.500000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,0.000000,-0.114556,0.975191,10.01397,-0.82395,-6.31767,-5.41250,3.69704,0.46299,-0.148949,0.598912,-0.126435,0.776617,0.027715,-0.105571,-0.020443,0.993815,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.517000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,10.01284,-0.82731,-6.31998,-5.41208,3.69724,0.46272,-0.148858,0.598996,-0.126681,0.776529,0.027699,-0.105571,-0.020464,0.993815,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.533001,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,10.01133,-0.80142,-6.31471,-5.41148,3.69688,0.46339,-0.150187,0.599126,-0.125731,0.776327,0.027730,-0.105580,-0.020503,0.993813,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.549999,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,0.000000,-0.114556,0.975191,9.92278,-0.70373,-6.32783,-5.41171,3.69700,0.46316,-0.153614,0.602440,-0.117820,0.774330,0.027720,-0.105576,-0.020488,0.993814,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.566999,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,9.68513,-0.45423,-6.32651,-5.41407,3.69508,0.46597,-0.159563,0.610360,-0.096633,0.769846,0.027875,-0.105548,-0.020369,0.993815,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.583000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201019,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,9.36013,-0.13684,-6.27908,-5.41577,3.69441,0.46682,-0.167147,0.620043,-0.065618,0.763742,0.027926,-0.105474,-0.020245,0.993824,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.600000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201019,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,9.07030,0.14127,-6.22150,-5.41646,3.69431,0.46688,-0.177649,0.624048,-0.036736,0.760036,0.027933,-0.105479,-0.020214,0.993824,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.617001,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,0.000000,-0.114556,0.975191,8.80504,0.36449,-6.17047,-5.41953,3.69318,0.46830,-0.190238,0.623309,-0.009917,0.758417,0.028017,-0.105336,-0.019984,0.993841,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.632999,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,0.000000,-0.114556,0.975191,8.67424,0.46939,-6.16894,-5.42011,3.68909,0.47390,-0.197964,0.622085,0.003499,0.757501,0.028330,-0.104947,-0.019410,0.993885,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.650000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,8.62561,0.52597,-6.17516,-5.39777,3.68151,0.48457,-0.201954,0.621280,0.010630,0.757043,0.028909,-0.104133,-0.018408,0.993973,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.667000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,8.61413,0.54571,-6.17779,-5.38597,3.67122,0.49886,-0.203454,0.620607,0.012867,0.757158,0.029686,-0.102978,-0.016982,0.994096,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.683001,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967686,-0.189422,-0.000000,-0.114556,0.975191,8.62381,0.54804,-6.18207,-5.39230,3.65880,0.51580,-0.203567,0.620117,0.012697,0.757531,0.030620,-0.101714,-0.015269,0.994225,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.700001,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201019,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,8.63509,0.54503,-6.16475,-5.40396,3.64802,0.53023,-0.203718,0.619710,0.011902,0.757837,0.031416,-0.100544,-0.013681,0.994342,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.716999,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967686,-0.189422,-0.000000,-0.114556,0.975191,8.63879,0.54407,-6.14479,-5.41867,3.63705,0.54486,-0.203866,0.619432,0.011553,0.758030,0.032225,-0.099418,-0.012115,0.994450,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.733000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967686,-0.189422,-0.000000,-0.114556,0.975191,8.62883,0.54665,-6.14196,-5.42922,3.62965,0.55475,-0.204130,0.619327,0.011902,0.758040,0.032766,-0.098656,-0.011093,0.994520,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.750000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967686,-0.189422,-0.000000,-0.114556,0.975191,8.59223,0.54813,-6.13482,-5.44519,3.62020,0.56715,-0.204655,0.619567,0.013755,0.757670,0.033454,-0.097741,-0.009761,0.994601,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.767000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967686,-0.189422,0.000000,-0.114556,0.975191,8.53048,0.56674,-6.13496,-5.46914,3.60673,0.58461,-0.206325,0.619747,0.018160,0.756977,0.034425,-0.096469,-0.007858,0.994709,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.784000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,8.41483,0.60721,-6.13566,-5.47592,3.59043,0.58554,-0.210019,0.619341,0.025993,0.756064,0.035589,-0.094838,-0.005607,0.994841,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.801001,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,8.33418,0.62678,-6.15830,-5.46436,3.57100,0.56620,-0.215915,0.617769,0.033427,0.755397,0.036946,-0.092683,-0.002771,0.995006,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.816999,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201019,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,8.30134,0.64836,-6.14266,-5.46856,3.55857,0.56509,-0.217875,0.616788,0.037683,0.755435,0.037798,-0.091228,-0.000899,0.995112,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.833000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,8.27886,0.66924,-6.13563,-5.46173,3.55698,0.55841,-0.219259,0.615235,0.039960,0.756185,0.037883,-0.090528,-0.000386,0.995173,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.850000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201019,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,8.27899,0.64413,-6.11726,-5.44765,3.56938,0.56053,-0.219883,0.613416,0.040611,0.757445,0.036970,-0.090765,-0.001477,0.995185,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.867001,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201019,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,8.30887,0.62579,-6.12548,-5.44589,3.59397,0.56087,-0.219749,0.610722,0.039733,0.759704,0.035182,-0.092070,-0.004122,0.995122,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.882999,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,8.36566,0.60729,-6.11827,-5.41674,3.62538,0.53852,-0.219084,0.605795,0.036331,0.763999,0.032874,-0.094087,-0.007714,0.994991,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.900999,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201019,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,8.47182,0.56451,-6.10909,-5.38222,3.65399,0.50987,-0.218131,0.597669,0.029680,0.770928,0.030739,-0.096166,-0.011077,0.994829,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.931000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,8.70812,0.47060,-6.06451,-5.38232,3.68614,0.47502,-0.215374,0.580823,0.015198,0.784875,0.028302,-0.098900,-0.014939,0.994583,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.948000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201019,0.000000,0.152238,0.967685,-0.189422,0.000000,-0.114556,0.975191,9.23831,0.19248,-6.03484,-5.32309,3.75701,0.43327,-0.212788,0.532963,-0.024761,0.818571,0.022881,-0.108298,-0.026610,0.993499,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.959999,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201019,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,9.66407,-0.03286,-5.88744,-5.24952,3.87805,0.32926,-0.201871,0.494725,-0.056126,0.843413,0.014641,-0.117938,-0.039594,0.992123,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.972000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967686,-0.189422,0.000000,-0.114556,0.975191,9.87570,-0.17173,-5.84286,-5.18726,3.94716,0.26090,-0.198056,0.466190,-0.077252,0.858763,0.008619,-0.125474,-0.049432,0.990827,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
20.989000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201019,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,10.03041,-0.27667,-5.78199,-5.11622,4.03247,0.16407,-0.192779,0.445619,-0.093632,0.869191,0.000353,-0.132767,-0.059428,0.989364,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.000000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,10.15992,-0.41697,-5.69638,-5.02643,4.15028,-0.02472,-0.188351,0.424961,-0.110417,0.878487,-0.015574,-0.141832,-0.072650,0.987098,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.017000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,0.000000,-0.114556,0.975191,10.22023,-0.49986,-5.61672,-5.00359,4.20411,-0.11637,-0.186192,0.413063,-0.120248,0.883319,-0.027129,-0.149444,-0.081634,0.985021,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.033001,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,10.27870,-0.58671,-5.50710,-4.98467,4.28403,-0.35002,-0.183019,0.400750,-0.130441,0.888194,-0.050048,-0.154730,-0.090954,0.982487,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.049999,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,10.31652,-0.65299,-5.42411,-4.98860,4.33965,-0.55189,-0.179312,0.391267,-0.138001,0.892027,-0.072792,-0.158265,-0.097913,0.979830,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.066999,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,10.34324,-0.71504,-5.36059,-4.98060,4.36322,-0.71428,-0.175784,0.384194,-0.144669,0.894743,-0.093681,-0.161229,-0.103602,0.976983,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.083000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,10.37371,-0.76460,-5.31351,-4.98683,4.36370,-0.85943,-0.173041,0.379570,-0.149726,0.896418,-0.112197,-0.163560,-0.108228,0.974139,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.100000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,10.38936,-0.79832,-5.27934,-4.99609,4.33490,-1.03064,-0.170918,0.375988,-0.153157,0.897755,-0.132125,-0.161998,-0.111352,0.971545,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.117001,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,10.41038,-0.81738,-5.24720,-5.02385,4.28382,-1.07485,-0.169402,0.373799,-0.155047,0.898631,-0.141543,-0.158377,-0.112365,0.970699,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.132999,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,10.42031,-0.84414,-5.19067,-5.05352,4.25187,-1.09946,-0.167427,0.370236,-0.157849,0.899987,-0.148393,-0.153872,-0.113107,0.970314,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.150000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967686,-0.189422,-0.000000,-0.114556,0.975191,10.44696,-0.90563,-5.11738,-5.07983,4.22290,-1.11764,-0.163802,0.363662,-0.163186,0.902380,-0.154489,-0.150309,-0.114332,0.969778,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.167000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,10.44454,-0.98528,-4.99559,-5.11837,4.19310,-1.14572,-0.158421,0.354179,-0.169451,0.905951,-0.160783,-0.147536,-0.115929,0.968990,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.183001,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,10.44889,-1.10445,-4.84044,-5.15466,4.18252,-1.16978,-0.152052,0.343979,-0.175942,0.909727,-0.166753,-0.144769,-0.117637,0.968193,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.200001,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201019,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,10.44338,-1.23491,-4.66771,-5.20366,4.16774,-1.16146,-0.144471,0.333556,-0.182892,0.913465,-0.172295,-0.140409,-0.119159,0.967678,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.219999,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,0.000000,-0.114556,0.975191,10.41020,-1.31745,-4.52066,-5.22206,4.13191,-1.12551,-0.138461,0.327105,-0.186452,0.916006,-0.174268,-0.135629,-0.119665,0.967944,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.233000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,0.000000,-0.114556,0.975191,10.36473,-1.41077,-4.32074,-5.26492,4.08755,-1.05519,-0.130110,0.320953,-0.188257,0.919032,-0.173896,-0.127283,-0.118892,0.969239,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.253000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201019,0.000000,0.152238,0.967685,-0.189422,0.000000,-0.114556,0.975191,10.23985,-1.38014,-4.14166,-5.26581,4.06195,-1.01840,-0.124863,0.316725,-0.182109,0.922459,-0.173844,-0.118907,-0.117646,0.970463,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.267000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201019,0.000000,0.152238,0.967685,-0.189422,0.000000,-0.114556,0.975191,10.10248,-1.37859,-3.76283,-5.31713,4.00496,-0.88532,-0.111905,0.310467,-0.171119,0.928335,-0.172122,-0.101593,-0.113154,0.973267,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.283001,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,9.95477,-1.34162,-3.47511,-5.34015,3.98058,-0.83040,-0.101797,0.307124,-0.159663,0.932641,-0.172992,-0.086598,-0.110091,0.974913,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.299999,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,9.83457,-1.34433,-3.04044,-5.37440,3.92988,-0.73882,-0.084742,0.303795,-0.149400,0.937127,-0.175259,-0.066724,-0.106865,0.976428,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.316999,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,9.70644,-1.39763,-2.44538,-5.36211,3.90267,-0.63929,-0.060934,0.298446,-0.145728,0.941265,-0.182737,-0.045112,-0.108989,0.976060,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.333000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,0.000000,-0.114556,0.975191,9.73703,-1.55472,-1.98100,-5.28377,3.90930,-0.60853,-0.039200,0.296606,-0.157937,0.941034,-0.194614,-0.031824,-0.119633,0.973037,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.350000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,9.71177,-1.65398,-1.52824,-5.14266,3.90516,-0.61720,-0.018919,0.295643,-0.170775,0.939720,-0.209766,-0.022060,-0.137122,0.967837,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.367001,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201019,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,9.47013,-1.51579,-0.95813,-4.94644,3.91322,-0.63626,0.000497,0.295811,-0.164130,0.941040,-0.227236,-0.015690,-0.160736,0.960355,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.382999,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201019,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,9.02001,-1.12326,-0.23667,-4.82178,3.91719,-0.65379,0.020405,0.295308,-0.132238,0.945986,-0.246408,-0.014101,-0.185842,0.951077,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.400000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201019,0.000000,0.152238,0.967686,-0.189422,-0.000000,-0.114556,0.975191,8.40327,-0.56490,0.49450,-4.83312,3.82416,-0.63772,0.037261,0.295723,-0.081194,0.951087,-0.264805,-0.019237,-0.206303,0.941779,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.417000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967686,-0.189422,0.000000,-0.114556,0.975191,7.40583,0.10468,1.40197,-5.05009,3.67567,-0.44669,0.050870,0.296922,-0.005293,0.953531,-0.276056,-0.026512,-0.218758,0.935540,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.433001,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201019,0.000000,0.152238,0.967686,-0.189422,-0.000000,-0.114556,0.975191,6.40639,0.53827,2.03118,-5.34806,3.60561,-0.20266,0.050811,0.300718,0.060949,0.950406,-0.274992,-0.026013,-0.217196,0.936231,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.450001,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201019,0.000000,0.152238,0.967686,-0.189422,-0.000000,-0.114556,0.975191,5.18291,0.81357,2.66471,-5.65685,3.53066,0.10244,0.042533,0.308612,0.143861,0.939284,-0.268829,-0.022219,-0.211213,0.939482,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.466999,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201019,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,4.12750,0.88874,3.15117,-5.99852,3.45670,0.41000,0.021953,0.321252,0.220151,0.920787,-0.263378,-0.020185,-0.203817,0.942700,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.483000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967686,-0.189422,-0.000000,-0.114556,0.975191,3.44756,0.82839,3.48587,-6.25236,3.33370,0.69524,-0.008155,0.340663,0.267653,0.901246,-0.260823,-0.020845,-0.202650,0.943647,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.500000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967686,-0.189422,-0.000000,-0.114556,0.975191,3.13332,0.72194,3.67470,-6.67631,3.24679,0.97279,-0.044359,0.364879,0.282444,0.886071,-0.259764,-0.023549,-0.192586,0.945980,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.517000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,2.88944,0.42261,3.78425,-7.11229,3.06300,1.27232,-0.094001,0.395987,0.274152,0.871320,-0.262458,-0.028709,-0.183210,0.946956,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.533001,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,2.86481,0.01261,4.02339,-7.43174,2.90566,1.51558,-0.123236,0.416700,0.252399,0.864563,-0.266800,-0.036818,-0.176849,0.946671,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.551001,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967686,-0.189422,0.000000,-0.114556,0.975191,2.80186,-0.51528,4.38685,-7.74134,2.72661,1.74168,-0.144968,0.432873,0.230654,0.859305,-0.274152,-0.048304,-0.172110,0.944926,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.566999,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,0.000000,-0.114556,0.975191,2.51306,-1.29284,5.01189,-8.06882,2.43791,2.01709,-0.163805,0.447158,0.212990,0.853143,-0.286514,-0.065888,-0.169835,0.940598,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.583000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201019,0.000000,0.152238,0.967685,-0.189422,0.000000,-0.114556,0.975191,2.43628,-1.75904,5.33650,-8.31165,2.26147,2.21238,-0.171934,0.453449,0.197414,0.851969,-0.293458,-0.078378,-0.167450,0.937923,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.600000,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967685,-0.189422,0.000000,-0.114556,0.975191,2.12515,-2.44227,5.84286,-8.61820,1.98673,2.46228,-0.181901,0.459621,0.187605,0.848802,-0.304210,-0.095968,-0.167067,0.932917,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.617001,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201019,0.000000,0.152238,0.967685,-0.189422,-0.000000,-0.114556,0.975191,1.55168,-3.32005,6.56722,-8.97949,1.61374,2.81843,-0.192736,0.463541,0.186759,0.844455,-0.317195,-0.119093,-0.169175,0.925518,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
21.632999,0.75200,-1.49100,6.75000,-0.95900,-0.61200,5.01100,-0.201018,0.000000,0.152238,0.967686,-0.189422,-0.000000,-0.114556,0.975191,1.10890,-3.99429,7.11566,-9.33919,1.32711,3.12761,-0.202099,0.464597,0.188987,0.841184,-0.324320,-0.136723,-0.168523,0.920719,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
