% Data output, Exercise:myomectomy_closure_level_2, Input:mantis
% Date:06/16/2015, Time:19:41:34
% time, tool1_x, tool1_y, tool1_z, tool2_x, tool2_y, tool2_z, tool1_q0, tool1_q1, tool1_q2, tool1_q3, tool2_q0, tool2_q1, tool2_q2, tool2_q3, master1_x, master1_y, master1_z, master2_x, master2_y, master2_z, master1_q0, master1_q1, master1_q2, master1_q3, master2_q0, master2_q1, master2_q2, master2_q3, master1_open, master2_open, foot_pedal, is_touch, tool1_jaw_interaction, tool1_aux_interaction, tool1_normal_force, tool1_shear_force, tool2_jaw_interaction, tool2_aux_interaction, tool2_normal_force, tool2_shear_force, tool3_interact, tool3_normal_force, tool3_shear_force
27.796000,1.32011,13.99542,2.72627,-2.27966,13.54542,3.41704,0.125531,-0.128831,0.255475,0.949935,0.190077,0.218466,-0.470925,0.833290,9.78537,0.17459,-4.73430,-8.23928,0.19749,-4.17683,0.069984,-0.135462,0.344688,0.926252,0.113282,0.219306,-0.463500,0.851023,0.6000,0.6000,0,1,0,17,128.0774,128.0774,0,0,0.0000,0.0000,0,0.0000,0.0000
27.844999,1.35350,13.99011,2.73837,-2.32592,13.55047,3.37620,0.121629,-0.132785,0.256136,0.949721,0.184623,0.220544,-0.469056,0.835022,9.88985,0.18133,-4.70210,-8.34663,0.16152,-4.28813,0.068539,-0.139647,0.341643,0.926866,0.109740,0.220238,-0.459578,0.853370,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
27.889999,1.39286,13.97664,2.75255,-2.37157,13.55580,3.32743,0.117164,-0.135810,0.256183,0.949841,0.181266,0.222986,-0.468414,0.835469,9.97438,0.17717,-4.66632,-8.48005,0.15779,-4.45105,0.066038,-0.141964,0.339179,0.927600,0.106432,0.222708,-0.455679,0.855237,0.6000,0.6000,0,1,0,18,129.9193,129.9193,0,0,0.0000,0.0000,0,0.0000,0.0000
27.936001,1.42457,13.96127,2.76850,-2.41833,13.56763,3.27116,0.112635,-0.136315,0.254638,0.950732,0.178576,0.225590,-0.468121,0.835513,10.04084,0.17079,-4.63141,-8.62078,0.18653,-4.63704,0.062907,-0.142182,0.337914,0.928246,0.102608,0.225884,-0.452907,0.856343,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
27.983999,1.44218,13.94771,2.77631,-2.46229,13.58469,3.21294,0.110411,-0.135389,0.253158,0.951520,0.174728,0.226768,-0.466696,0.836804,10.09226,0.16994,-4.61878,-8.73472,0.22259,-4.79526,0.061594,-0.141263,0.337471,0.928636,0.099120,0.226545,-0.451126,0.857519,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
28.030001,1.44448,13.94044,2.77606,-2.50044,13.60432,3.15631,0.109564,-0.132663,0.251220,0.952515,0.170553,0.227204,-0.464839,0.838579,10.14161,0.18043,-4.61544,-8.82863,0.26100,-4.94018,0.061178,-0.139888,0.338712,0.928420,0.096272,0.226227,-0.449957,0.858541,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
28.075001,1.44028,13.93377,2.77349,-2.53241,13.62675,3.10101,0.108440,-0.128137,0.248848,0.953885,0.166620,0.226226,-0.462586,0.840877,10.17778,0.19426,-4.62851,-8.90830,0.30957,-5.09463,0.061133,-0.136165,0.340155,0.928448,0.092738,0.224806,-0.449643,0.859467,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
28.121000,1.43936,13.93013,2.76571,-2.55679,13.64967,3.04738,0.107668,-0.120944,0.245225,0.955848,0.162033,0.224205,-0.459686,0.843899,10.19116,0.20219,-4.68519,-8.96417,0.35195,-5.24466,0.060803,-0.127920,0.340846,0.929389,0.088266,0.222543,-0.449249,0.860732,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
28.170000,1.43955,13.92615,2.74449,-2.57359,13.67076,2.99457,0.108332,-0.110068,0.239938,0.958425,0.156933,0.220651,-0.456075,0.847750,10.17420,0.19255,-4.79114,-9.00236,0.38403,-5.39491,0.060655,-0.116544,0.341799,0.930544,0.083471,0.218536,-0.448515,0.862618,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
28.216000,1.42747,13.91724,2.70275,-2.58502,13.69016,2.94086,0.108028,-0.092601,0.231047,0.962483,0.152820,0.217028,-0.452985,0.851087,10.08626,0.14997,-4.96826,-9.03561,0.41146,-5.55571,0.059087,-0.097956,0.344127,0.931928,0.079707,0.214942,-0.448059,0.864112,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
28.259001,1.39177,13.90020,2.63677,-2.59211,13.70772,2.88923,0.105352,-0.070111,0.219154,0.967449,0.148899,0.213159,-0.449938,0.854370,9.91047,0.06156,-5.21135,-9.05556,0.43458,-5.69553,0.054502,-0.074862,0.347165,0.933221,0.076263,0.210852,-0.447866,0.865530,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
28.308001,1.32910,13.87404,2.54520,-2.59490,13.72248,2.84364,0.099878,-0.049020,0.207757,0.971833,0.144388,0.209420,-0.446704,0.857759,9.66839,-0.07170,-5.51713,-9.06323,0.45306,-5.80795,0.048229,-0.053068,0.349770,0.934087,0.072298,0.206777,-0.448173,0.866693,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
28.353001,1.25726,13.84849,2.42490,-2.59406,13.73313,2.80248,0.091936,-0.033206,0.198873,0.975138,0.140748,0.206885,-0.444379,0.860184,9.43947,-0.19655,-5.90637,-9.06400,0.45845,-5.91600,0.040739,-0.037054,0.352272,0.934276,0.069521,0.203921,-0.448379,0.867490,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
28.396999,1.20340,13.83310,2.29386,-2.59174,13.74077,2.76674,0.082850,-0.025413,0.194071,0.977152,0.138002,0.205240,-0.442796,0.861838,9.32403,-0.27848,-6.30104,-9.06824,0.46374,-6.00140,0.032613,-0.029442,0.353245,0.934498,0.067577,0.201919,-0.448519,0.868040,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
28.445000,1.18338,13.82778,2.17252,-2.58976,13.74636,2.73667,0.074927,-0.020737,0.190829,0.978540,0.136123,0.204126,-0.441770,0.862926,9.33465,-0.32331,-6.66682,-9.07904,0.46873,-6.07447,0.026640,-0.024763,0.352302,0.935179,0.066216,0.200517,-0.448614,0.868420,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
28.490999,1.21168,13.83478,2.07706,-2.58904,13.75066,2.71159,0.065516,-0.017266,0.187248,0.979973,0.135249,0.203982,-0.441510,0.863231,9.49186,-0.30401,-6.94209,-9.09379,0.47607,-6.13741,0.017974,-0.021539,0.350230,0.936244,0.065669,0.200322,-0.448622,0.868503,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
28.542000,1.27406,13.84237,2.01415,-2.58995,13.75515,2.69063,0.052118,-0.012351,0.182012,0.981836,0.134993,0.203879,-0.441478,0.863312,9.71027,-0.28641,-7.11703,-9.11197,0.48978,-6.19473,0.004225,-0.015594,0.347722,0.937458,0.065286,0.200186,-0.448627,0.868561,0.6000,0.6000,0,1,0,18,64.3306,64.3306,0,0,0.0000,0.0000,0,0.0000,0.0000
28.587000,1.35832,13.83811,1.98010,-2.59128,13.75860,2.67064,0.034538,-0.007917,0.176569,0.983650,0.135208,0.203906,-0.441703,0.863157,9.98132,-0.29591,-7.20462,-9.12797,0.49838,-6.26156,-0.014133,-0.009222,0.345897,0.938121,0.065284,0.200354,-0.446892,0.869416,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
28.631001,1.45184,13.81415,1.96960,-2.59377,13.76316,2.65099,0.017213,-0.007147,0.173067,0.984734,0.135356,0.203641,-0.441753,0.863170,10.28188,-0.35962,-7.22561,-9.14960,0.51734,-6.33031,-0.031720,-0.005190,0.344715,0.938157,0.064841,0.200390,-0.444998,0.870411,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
28.684999,1.55983,13.76388,1.97508,-2.59820,13.76926,2.63087,0.003312,-0.008296,0.171041,0.985223,0.135265,0.203228,-0.441609,0.863356,10.62951,-0.49140,-7.15967,-9.17799,0.53202,-6.40523,-0.048682,-0.004937,0.345087,0.937294,0.064090,0.200334,-0.442991,0.871503,0.6000,0.6000,0,1,0,18,64.6276,64.6276,0,0,0.0000,0.0000,0,0.0000,0.0000
28.730000,1.68607,13.69022,2.00817,-2.60735,13.77861,2.60663,-0.011611,-0.012369,0.169907,0.985314,0.135929,0.202465,-0.441605,0.863433,11.07090,-0.67647,-6.97778,-9.23242,0.55628,-6.50722,-0.067445,-0.007494,0.345379,0.936006,0.063564,0.200293,-0.441585,0.872264,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
28.774000,1.81767,13.59065,2.06248,-2.61962,13.78875,2.57940,-0.026492,-0.013082,0.167489,0.985431,0.135360,0.201037,-0.440785,0.864274,11.52683,-0.93748,-6.74819,-9.28338,0.57339,-6.60455,-0.085172,-0.006751,0.342625,0.935579,0.061920,0.199305,-0.439291,0.873766,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
28.823999,1.94584,13.45736,2.14225,-2.63371,13.79962,2.55361,-0.043399,-0.011813,0.164326,0.985380,0.133500,0.200558,-0.439729,0.865212,11.95064,-1.30151,-6.45619,-9.33203,0.59511,-6.67952,-0.102442,-0.002157,0.338220,0.935472,0.060023,0.198960,-0.438010,0.874620,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
28.868999,2.07788,13.28725,2.24804,-2.64826,13.81152,2.53042,-0.055456,-0.004570,0.159246,0.985670,0.131210,0.200021,-0.438435,0.866343,12.37267,-1.75429,-6.08639,-9.37270,0.61838,-6.74276,-0.115834,0.006918,0.337255,0.934234,0.058300,0.197924,-0.437162,0.875395,0.6000,0.6000,0,1,0,18,0.0000,0.0000,0,0,0.0000,0.0000,0,0.0000,0.0000
28.913000,2.21718,13.10160,2.37445,-2.66105,13.82271,2.51075,-0.065233,0.006290,0.152701,0.986097,0.128679,0.199132,-0.436898,0.867703,12.81687,-2.19792,-5.67818,-9.40218,0.63720,-6.78864,-0.124952,0.021260,0.341308,0.931367,0.056700,0.196403,-0.436617,0.876114,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
28.964001,2.35356,12.91104,2.50809,-2.67154,13.83246,2.49492,-0.072678,0.017717,0.146247,0.986416,0.126556,0.198595,-0.435687,0.868747,13.26727,-2.65258,-5.26289,-9.42535,0.65222,-6.82463,-0.131602,0.036287,0.347138,0.927825,0.055580,0.195338,-0.436235,0.876615,0.6000,0.6000,0,1,0,18,0.0000,0.0000,0,0,0.0000,0.0000,0,0.0000,0.0000
29.009001,2.48574,12.71378,2.63891,-2.68006,13.84062,2.48219,-0.076051,0.027524,0.140517,0.986769,0.125079,0.198268,-0.434850,0.869454,13.74519,-3.13317,-4.83678,-9.44558,0.66350,-6.85608,-0.135649,0.049269,0.354602,0.923812,0.054796,0.194592,-0.435966,0.876964,0.6000,0.6000,0,1,0,18,13.9501,13.9501,0,0,0.0000,0.0000,0,0.0000,0.0000
29.054001,2.61083,12.51615,2.76665,-2.68712,13.84734,2.47175,-0.076685,0.039576,0.134358,0.987168,0.124170,0.197984,-0.434285,0.869931,14.22904,-3.60824,-4.40144,-9.46411,0.67335,-6.88488,-0.138664,0.062454,0.362990,0.919298,0.054246,0.194070,-0.435778,0.877207,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
29.105000,2.73157,12.32378,2.87855,-2.69271,13.85275,2.46363,-0.073229,0.053851,0.127195,0.987704,0.123538,0.197784,-0.433881,0.870268,14.73789,-4.08602,-3.97681,-9.47775,0.68222,-6.90617,-0.140898,0.075498,0.372839,0.914023,0.053862,0.193704,-0.435645,0.877377,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
29.150999,2.86540,12.12642,2.98957,-2.69683,13.85726,2.45787,-0.071929,0.062494,0.122186,0.987923,0.123110,0.197649,-0.433596,0.870502,15.30473,-4.57936,-3.56848,-9.48789,0.69224,-6.92146,-0.141239,0.084821,0.382719,0.909056,0.053593,0.193448,-0.435553,0.877496,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
29.195999,3.01079,11.93378,3.10726,-2.69964,13.86153,2.45418,-0.071899,0.065511,0.119324,0.988079,0.122888,0.197514,-0.433397,0.870663,15.87478,-5.04848,-3.16500,-9.49528,0.70524,-6.93239,-0.140716,0.090355,0.392790,0.904296,0.053405,0.193269,-0.435488,0.877579,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
29.245001,3.16533,11.74420,3.24770,-2.70187,13.86710,2.45187,-0.077145,0.069924,0.116404,0.987729,0.123018,0.196659,-0.433043,0.871014,16.37827,-5.49173,-2.73304,-9.50352,0.72594,-6.94272,-0.141098,0.098462,0.402230,0.899226,0.053312,0.192439,-0.436179,0.877424,0.6000,0.6000,0,1,0,18,0.0000,0.0000,0,0,0.0000,0.0000,0,0.0000,0.0000
29.290001,3.31724,11.55651,3.40621,-2.70297,13.87262,2.45059,-0.081271,0.076894,0.112166,0.987371,0.123250,0.195855,-0.432753,0.871306,16.79151,-5.93796,-2.21935,-9.50744,0.74113,-6.95043,-0.141024,0.108263,0.415089,0.892240,0.053248,0.191858,-0.436663,0.877315,0.6000,0.6000,0,1,0,18,90.8741,90.8741,0,0,0.0000,0.0000,0,0.0000,0.0000
29.334000,3.44149,11.36704,3.58292,-2.70309,13.87712,2.45007,-0.082420,0.085941,0.107508,0.987048,0.123192,0.194573,-0.432171,0.871891,17.10487,-6.38406,-1.63175,-9.51019,0.75176,-6.95582,-0.139059,0.119530,0.431964,0.883053,0.052806,0.190656,-0.437049,0.877411,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
29.381001,3.53711,11.18065,3.76817,-2.70278,13.88060,2.45008,-0.081297,0.095150,0.103091,0.986767,0.122856,0.192775,-0.431281,0.872778,17.34424,-6.81912,-1.00755,-9.51239,0.75937,-6.96019,-0.135512,0.130765,0.450304,0.872790,0.052100,0.189020,-0.437367,0.877649,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
29.426001,3.60902,11.00776,3.94147,-2.70231,13.88309,2.45036,-0.077771,0.103768,0.098867,0.986615,0.122614,0.191348,-0.430586,0.873469,17.54555,-7.21232,-0.41839,-9.51425,0.76464,-6.96367,-0.131950,0.140018,0.468219,0.862412,0.051605,0.187874,-0.437588,0.877814,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
29.476000,3.66059,10.85831,4.08216,-2.70183,13.88475,2.45080,-0.073185,0.110209,0.095764,0.986574,0.122503,0.190343,-0.430122,0.873933,17.70624,-7.55293,0.06978,-9.51555,0.76833,-6.96611,-0.129296,0.146195,0.481391,0.854501,0.051259,0.187071,-0.437743,0.877928,0.6000,0.6000,0,1,0,18,100.5708,100.5708,0,0,0.0000,0.0000,0,0.0000,0.0000
29.521999,3.69526,10.72897,4.19596,-2.70136,13.88609,2.45290,-0.068840,0.114308,0.093864,0.986602,0.121913,0.189942,-0.429688,0.874316,17.81704,-7.87266,0.49037,-9.51584,0.77389,-6.95951,-0.127416,0.150494,0.490532,0.848820,0.050266,0.186862,-0.438165,0.877820,0.6000,0.6000,0,1,0,18,102.4242,102.4242,0,0,0.0000,0.0000,0,0.0000,0.0000
29.568001,3.71672,10.61088,4.29097,-2.70041,13.88717,2.45541,-0.064474,0.118366,0.092298,0.986567,0.121083,0.189089,-0.428985,0.874961,17.88781,-8.18659,0.85855,-9.51180,0.77917,-6.95584,-0.124785,0.154688,0.498408,0.843854,0.049174,0.185921,-0.438503,0.877913,0.6000,0.6000,0,1,0,18,0.0000,0.0000,0,0,0.0000,0.0000,0,0.0000,0.0000
29.618000,3.73341,10.49711,4.37701,-2.69867,13.88795,2.45744,-0.062746,0.121025,0.091316,0.986447,0.120476,0.188301,-0.428415,0.875494,17.94653,-8.48655,1.19140,-9.50590,0.78402,-6.95406,-0.123535,0.158335,0.505970,0.838847,0.048408,0.185261,-0.438740,0.877976,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
29.663000,3.74514,10.38787,4.45729,-2.69656,13.88861,2.45901,-0.061511,0.122945,0.090832,0.986332,0.119831,0.187021,-0.427644,0.876233,17.98834,-8.78753,1.50155,-9.50052,0.78726,-6.95310,-0.122147,0.161592,0.512701,0.834330,0.047475,0.184004,-0.438948,0.878188,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
29.709999,3.74457,10.29478,4.52341,-2.69515,13.89034,2.46001,-0.060092,0.123165,0.091306,0.986348,0.119787,0.185969,-0.427190,0.876684,17.97218,-9.04508,1.73387,-9.50084,0.79635,-6.95449,-0.119451,0.162861,0.517647,0.831414,0.047248,0.183221,-0.439784,0.877945,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
29.759001,3.72290,10.23182,4.55529,-2.69376,13.89237,2.46058,-0.058236,0.123830,0.091516,0.986357,0.119937,0.185224,-0.426938,0.876944,17.86076,-9.23467,1.79773,-9.49749,0.80364,-6.95611,-0.111556,0.164446,0.521621,0.829714,0.047089,0.182673,-0.440370,0.877774,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
29.806000,3.67540,10.20576,4.54777,-2.69171,13.89392,2.46079,-0.055204,0.125048,0.091653,0.986365,0.120026,0.184730,-0.426776,0.877115,17.64855,-9.34018,1.72432,-9.49093,0.80928,-6.95799,-0.101903,0.165778,0.525417,0.828294,0.046977,0.182289,-0.440779,0.877655,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
29.851000,3.60337,10.20657,4.50673,-2.68893,13.89496,2.46073,-0.052716,0.126932,0.091672,0.986258,0.120060,0.184412,-0.426678,0.877225,17.36613,-9.39514,1.57862,-9.48138,0.81238,-6.96027,-0.094861,0.167936,0.527990,0.827059,0.046899,0.182020,-0.441066,0.877571,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
29.900999,3.51161,10.21490,4.44797,-2.68578,13.89561,2.46050,-0.052620,0.127720,0.092550,0.986080,0.120076,0.184198,-0.426625,0.877293,17.03689,-9.45160,1.39235,-9.47281,0.81399,-6.96226,-0.090412,0.170186,0.529698,0.826004,0.046845,0.181832,-0.441266,0.877512,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
29.945000,3.40191,10.21778,4.37914,-2.68283,13.89601,2.46020,-0.053423,0.126862,0.094612,0.985952,0.120098,0.184041,-0.426600,0.877336,16.65824,-9.53372,1.18570,-9.46675,0.81536,-6.96381,-0.087843,0.170799,0.532374,0.824433,0.046807,0.181700,-0.441406,0.877471,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
29.990999,3.27577,10.21864,4.30373,-2.68035,13.89620,2.45988,-0.052821,0.126383,0.096726,0.985840,0.120119,0.183928,-0.426589,0.877362,16.24965,-9.60632,0.97561,-9.46252,0.81631,-6.96490,-0.086804,0.170734,0.534218,0.823363,0.046780,0.181608,-0.441505,0.877442,0.6000,0.6000,0,1,0,18,118.9140,118.9140,0,0,0.0000,0.0000,0,0.0000,0.0000
30.039000,3.13474,10.21879,4.22105,-2.67830,13.89622,2.45958,-0.052329,0.126366,0.098838,0.985659,0.120131,0.183853,-0.426587,0.877377,15.80679,-9.67718,0.76398,-9.45837,0.81722,-6.96582,-0.087323,0.170939,0.535403,0.822495,0.046761,0.181544,-0.441573,0.877421,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
30.083000,2.97630,10.22082,4.13402,-2.67647,13.89619,2.45931,-0.055271,0.125358,0.101555,0.985351,0.120135,0.183806,-0.426592,0.877384,15.32071,-9.75183,0.52184,-9.45369,0.81831,-6.96678,-0.088068,0.171582,0.536904,0.821303,0.046748,0.181498,-0.441621,0.877407,0.6000,0.6000,0,1,0,18,102.0627,102.0627,0,0,0.0000,0.0000,0,0.0000,0.0000
30.127001,2.81667,10.21870,4.03637,-2.67466,13.89619,2.45904,-0.056056,0.125069,0.105036,0.984979,0.120136,0.183777,-0.426602,0.877385,14.84533,-9.83354,0.27905,-9.44800,0.81977,-6.96793,-0.089995,0.170795,0.538644,0.820118,0.046739,0.181467,-0.441655,0.877397,0.6000,0.6000,0,1,0,18,109.0956,109.0956,0,0,0.0000,0.0000,0,0.0000,0.0000
30.176001,2.66966,10.21298,3.94493,-2.67298,13.89627,2.45880,-0.059935,0.123160,0.108740,0.984589,0.120138,0.183755,-0.426613,0.877384,14.40145,-9.92278,0.04611,-9.44402,0.82079,-6.96873,-0.092483,0.170234,0.540489,0.818742,0.046732,0.181445,-0.441679,0.877390,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
30.221001,2.53402,10.20410,3.86559,-2.67162,13.89635,2.45859,-0.064758,0.120114,0.112282,0.984262,0.119844,0.183030,-0.426218,0.877768,13.98933,-10.01734,-0.18283,-9.44115,0.82112,-6.96941,-0.095363,0.169825,0.542398,0.817233,0.046328,0.180634,-0.441737,0.877550,0.6000,0.6000,0,1,0,18,111.3875,111.3875,0,0,0.0000,0.0000,0,0.0000,0.0000
30.266001,2.41359,10.18817,3.79437,-2.67056,13.89633,2.45842,-0.068671,0.118119,0.115136,0.983909,0.119550,0.182376,-0.425849,0.878123,13.63102,-10.12342,-0.37973,-9.43915,0.82134,-6.96989,-0.099017,0.170249,0.544248,0.815479,0.046044,0.180067,-0.441778,0.877661,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
30.312000,2.30938,10.16597,3.73392,-2.66983,13.89629,2.45829,-0.074914,0.117343,0.117425,0.983275,0.119357,0.181935,-0.425603,0.878360,13.31818,-10.23332,-0.54037,-9.43775,0.82151,-6.97023,-0.104962,0.172207,0.545784,0.813294,0.045846,0.179669,-0.441807,0.877738,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
30.356001,2.22319,10.14121,3.68475,-2.66936,13.89623,2.45819,-0.083325,0.117275,0.119939,0.982303,0.119224,0.181630,-0.425433,0.878523,13.06419,-10.34162,-0.68261,-9.43676,0.82162,-6.97046,-0.111917,0.174201,0.547887,0.810524,0.045707,0.179391,-0.441827,0.877792,0.6000,0.6000,0,1,0,18,112.5760,112.5760,0,0,0.0000,0.0000,0,0.0000,0.0000
30.400999,2.15543,10.10955,3.65624,-2.66908,13.89617,2.45813,-0.093917,0.115719,0.122432,0.981223,0.119132,0.181422,-0.425317,0.878635,12.87700,-10.46969,-0.75390,-9.43608,0.82170,-6.97062,-0.119680,0.176470,0.549592,0.807765,0.045610,0.179196,-0.441841,0.877830,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
30.448000,2.11013,10.06779,3.64652,-2.66894,13.89611,2.45809,-0.105129,0.116990,0.123250,0.979832,0.119067,0.181281,-0.425236,0.878712,12.77224,-10.61699,-0.77488,-9.43559,0.82175,-6.97074,-0.126332,0.182265,0.553171,0.803008,0.045542,0.179060,-0.441850,0.877856,0.6000,0.6000,0,1,0,18,107.0603,107.0603,0,0,0.0000,0.0000,0,0.0000,0.0000
30.493000,2.08747,10.01019,3.66399,-2.66890,13.89606,2.45807,-0.114726,0.116791,0.124154,0.978664,0.119023,0.181184,-0.425181,0.878764,12.74531,-10.80213,-0.69400,-9.43526,0.82179,-6.97082,-0.132742,0.187987,0.558093,0.797228,0.045494,0.178965,-0.441857,0.877875,0.6000,0.6000,0,1,0,18,108.6696,108.6696,0,0,0.0000,0.0000,0,0.0000,0.0000
30.540001,2.07662,9.93217,3.70511,-2.66892,13.89602,2.45807,-0.125125,0.121322,0.124374,0.976809,0.118992,0.181120,-0.425143,0.878800,12.74973,-11.04372,-0.53982,-9.43502,0.82182,-6.97088,-0.138442,0.194743,0.562560,0.791476,0.045461,0.178898,-0.441862,0.877888,0.6000,0.6000,0,1,0,18,108.1523,108.1523,0,0,0.0000,0.0000,0,0.0000,0.0000
30.587000,2.06605,9.83292,3.77091,-2.66897,13.89599,2.45808,-0.132139,0.119000,0.125812,0.975986,0.118971,0.181077,-0.425117,0.878825,12.76081,-11.34754,-0.30502,-9.43486,0.82184,-6.97092,-0.142558,0.197913,0.566394,0.787214,0.045437,0.178851,-0.441865,0.877897,0.6000,0.6000,0,1,0,18,108.7199,108.7199,0,0,0.0000,0.0000,0,0.0000,0.0000
30.631001,2.05239,9.71998,3.84966,-2.66904,13.89597,2.45809,-0.137843,0.121635,0.126948,0.974725,0.118956,0.181048,-0.425099,0.878841,12.76839,-11.67706,-0.04470,-9.43474,0.82185,-6.97094,-0.145175,0.201056,0.569764,0.783498,0.045421,0.178818,-0.441868,0.877903,0.6000,0.6000,0,1,0,18,108.9886,108.9886,0,0,0.0000,0.0000,0,0.0000,0.0000
30.683001,2.03559,9.60701,3.93402,-2.66912,13.89595,2.45810,-0.142227,0.120254,0.128530,0.974059,0.118946,0.181029,-0.425086,0.878853,12.76964,-11.99552,0.23221,-9.43466,0.82186,-6.97096,-0.146634,0.203569,0.574270,0.779277,0.045410,0.178795,-0.441869,0.877908,0.6000,0.6000,0,1,0,18,108.8669,108.8669,0,0,0.0000,0.0000,0,0.0000,0.0000
30.726999,2.00921,9.50775,4.01243,-2.66911,13.89589,2.45812,-0.144393,0.120933,0.130354,0.973413,0.119235,0.181730,-0.425485,0.878476,12.72807,-12.27572,0.47994,-9.43404,0.82186,-6.97098,-0.146527,0.203621,0.578397,0.776225,0.045802,0.179575,-0.441829,0.877748,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
30.771999,1.97076,9.42821,4.07570,-2.66908,13.89587,2.45812,-0.146265,0.118071,0.132294,0.973224,0.119524,0.182367,-0.425859,0.878123,12.63899,-12.50469,0.65933,-9.43361,0.82187,-6.97099,-0.146385,0.203349,0.581999,0.773626,0.046077,0.180120,-0.441801,0.877636,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
30.823000,1.91825,9.36491,4.12356,-2.66903,13.89587,2.45814,-0.148302,0.117604,0.134370,0.972687,0.119714,0.182798,-0.426109,0.877887,12.50052,-12.70473,0.79186,-9.43331,0.82187,-6.97099,-0.146220,0.202850,0.585234,0.771345,0.046269,0.180502,-0.441781,0.877558,0.6000,0.6000,0,1,0,18,113.6418,113.6418,0,0,0.0000,0.0000,0,0.0000,0.0000
30.868000,1.85369,9.30844,4.15923,-2.66891,13.89587,2.45814,-0.150627,0.115656,0.136807,0.972224,0.119846,0.183096,-0.426283,0.877722,12.32809,-12.89973,0.90267,-9.43248,0.82210,-6.97116,-0.146578,0.202885,0.588078,0.769102,0.046404,0.180770,-0.441767,0.877503,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
30.912001,1.78212,9.26441,4.18507,-2.66875,13.89593,2.45811,-0.152455,0.117133,0.138206,0.971564,0.119941,0.183298,-0.426404,0.877608,12.13957,-13.05460,0.99614,-9.43185,0.82250,-6.97143,-0.146658,0.204146,0.590044,0.767244,0.046498,0.180957,-0.441757,0.877464,0.6000,0.6000,0,1,0,18,112.4429,112.4429,0,0,0.0000,0.0000,0,0.0000,0.0000
30.959999,1.70516,9.23479,4.21159,-2.66858,13.89601,2.45808,-0.148995,0.114300,0.140457,0.972115,0.120005,0.183436,-0.426486,0.877530,11.92342,-13.16311,1.08478,-9.43141,0.82278,-6.97162,-0.143160,0.201075,0.590178,0.768612,0.046564,0.181088,-0.441750,0.877437,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
