%frameid,time(us),x(mm),y(mm),z(mm) 
3498208,1923817410,-12.8068,8.25948,142.164
3498209,1923827036,-15.1381,8.21399,152.055
3498210,1923836660,-17.511,7.48398,162.792
3498211,1923846278,-19.7549,6.36188,173.499
3498212,1923855967,-22.1127,4.68795,184.195
3498213,1923865591,-24.4418,2.86276,195.273
3498214,1923875186,-26.5207,0.571065,206.432
3498215,1923884821,-28.5103,-1.64684,217.638
3498216,1923894477,-30.3262,-4.30651,228.288
3498217,1923904110,-31.6143,-7.82186,238.295
3498218,1923913691,-32.8767,-10.686,247.548
3498219,1923923286,-34.2895,-13.2506,256.899
3498220,1923932942,-34.8787,-16.8186,264.522
3498221,1923942635,-36.0518,-19.3405,272.188
3498222,1923952238,-36.5689,-23.0562,277.917
3498223,1923961836,-36.936,-26.4789,283.057
3498224,1923971507,-37.3578,-29.2957,287.117
3498225,1923981115,-37.296,-32.4397,289.995
3498226,1923990717,-37.1872,-34.6724,291.336
3498227,1924000303,-37.2552,-35.6463,291.822
3498228,1924009957,-37.08,-37.0277,291.232
3498229,1924019642,-36.8405,-38.5656,289.5
3498230,1924029263,-36.3594,-39.8127,286.17
3498231,1924038858,-35.4682,-40.6544,280.556
3498232,1924048538,-34.5042,-40.7123,273.951
3498233,1924058071,-33.425,-40.4155,266.165
3498234,1924067720,-32.5907,-39.1675,256.796
3498235,1924077403,-31.7014,-37.338,246.12
3498236,1924087063,-30.6469,-35.1842,234.367
3498237,1924096685,-29.3579,-32.6291,221.874
3498238,1924106301,-27.7761,-30.0644,208.56
3498239,1924115932,-25.8149,-28.0485,195.048
3498240,1924135199,-21.4555,-22.5825,164.686
3498241,1924144778,-19.4767,-20.6856,153.702
3498242,1924154399,-17.1203,-19.6554,143.529
3498243,1924164045,-14.5138,-19.6923,135.381
3498244,1924173616,-12.6931,-19.7612,129.074
3498245,1924183300,-10.9183,-19.9502,125.647
3498246,1924192963,-9.95062,-20.3051,125.16
3498247,1924202565,-9.24527,-20.7098,126.297
3498248,1924212198,-8.28294,-21.5802,130.902
3498249,1924221789,-7.69511,-22.2496,137.55
3498250,1924232259,-7.44277,-23.4541,146.845
3498251,1924241074,-7.54685,-24.7705,156.265
3498252,1924250685,-7.93106,-26.7115,167.863
3498253,1924260354,-8.23189,-29.8068,180.802
3498254,1924269957,-8.53842,-34.0893,194.918
3498255,1924279586,-8.85427,-40.0146,209.661
3498256,1924289209,-9.40771,-46.9037,224.474
3498257,1924298874,-9.69394,-54.4598,240.131
3498258,1924308529,-10.1746,-62.5509,255.322
3498259,1924318081,-10.3436,-71.0949,270.516
3498260,1924327761,-10.1827,-80.7349,284.969
3498261,1924337384,-10.0093,-90.817,297.988
3498262,1924347049,-9.68282,-100.876,310.44
3498263,1924356556,-9.21589,-111.618,321.667
3498264,1924366241,-8.98924,-120.664,332.479
3498265,1924375939,-7.48059,-130.358,341.562
3498266,1924385563,-7.27463,-139.803,349.863
3498267,1924395192,-6.88606,-149.594,358.039
3498268,1924404829,-6.45112,-158.523,365.232
3498269,1924414428,-5.86202,-166.06,369.875
3498270,1924424032,-5.40088,-171.619,373.903
3498271,1924433689,-5.04339,-177.525,376.252
3498272,1924443335,-4.12967,-182.472,376.78
3498273,1924452877,-3.80868,-185.819,377.06
3498274,1924462554,-3.46823,-187.424,375.32
3498275,1924472160,-3.74119,-188.151,373.269
3498276,1924481841,-3.83485,-187.909,369.558
3498277,1924510729,-4.59927,-175.767,346.154
3498278,1924520364,-5.17033,-171.92,340.292
3498279,1924529984,-5.70814,-165.175,331.938
3498280,1924539528,-6.30586,-157.764,323.426
3498281,1924549185,-6.67466,-148.435,312.236
3498282,1924558826,-7.98729,-137.738,301.149
3498283,1924568452,-8.65617,-126.89,287.693
3498284,1924578032,-9.59639,-114.195,273.962
3498285,1924587652,-10.2315,-100.496,258.336
3498286,1924597286,-10.9255,-85.8117,241.05
3498287,1924606913,-11.5276,-71.6103,223.873
3498288,1924616528,-11.4732,-57.7558,206.465
3498289,1924626271,-11.5562,-44.139,187.331
3498290,1924635848,-10.7638,-32.8423,168.32
3498291,1924645521,-8.83088,-23.446,150.977
3498292,1924655077,-6.80031,-15.7452,136.347
3498293,1924664695,-5.02936,-8.68295,124.124
3498294,1924674370,-3.99045,-3.16631,114.619
3498295,1924684027,-3.6753,1.5489,107.884
3498296,1924693623,-3.90035,4.93079,104.256
3498297,1924703282,-4.52176,7.07014,103.409
3498298,1924712922,-5.32798,8.35574,104.436
3498299,1924722528,-6.86114,9.54441,108.747
3498300,1924732144,-8.52436,10.2141,115.037
3498301,1924741768,-10.2178,10.2947,121.873
3498302,1924751404,-12.3483,9.92547,130.212
3498303,1924761002,-14.5529,8.90507,139.075
3498304,1924770685,-16.8501,7.58161,148.993
3498305,1924780296,-19.1014,5.96654,158.956
3498306,1924789868,-21.1307,3.94928,169.373
3498307,1924799509,-23.3346,2.05938,179.561
3498308,1924809131,-25.2105,-0.457325,189.727
3498309,1924818781,-26.888,-3.64673,199.908
3498310,1924828425,-28.4048,-6.781,209.595
3498311,1924838042,-29.6312,-10.3083,218.839
3498312,1924847673,-30.8682,-13.4471,227.734
3498313,1924857355,-31.7938,-16.8766,236.024
3498314,1924866943,-32.3371,-20.8751,243.756
3498315,1924876557,-32.6531,-24.5965,250.824
3498316,1924886215,-32.7341,-28.2597,257.119
3498317,1924895864,-32.8807,-31.2029,262.516
3498318,1924905429,-32.8168,-33.8845,267.232
3498319,1924915085,-32.6482,-36.7697,271.085
3498320,1924924746,-32.2309,-39.5591,274.216
3498321,1924934328,-31.8019,-41.9165,276.449
3498322,1924944016,-31.2893,-43.6429,277.598
3498323,1924953653,-30.9061,-44.6325,278.12
3498324,1924963269,-30.5853,-45.1946,278.264
3498325,1924972889,-29.674,-46.2189,276.776
3498326,1924982476,-28.7041,-47.1043,273.886
3498327,1924992107,-27.3779,-47.6468,268.76
3498328,1925001773,-26.09,-47.4176,262.598
3498329,1925011368,-24.7674,-46.5219,254.781
3498330,1925021024,-23.3098,-44.9715,245.536
3498331,1925030640,-21.9411,-42.4696,235.436
3498332,1925040260,-20.5951,-39.9348,223.947
3498333,1925049968,-19.0481,-37.0153,211.709
3498334,1925059511,-17.4136,-33.7612,198.933
3498335,1925069134,-15.1993,-30.2912,184.958
3498336,1925078809,-12.5786,-26.7501,170.841
3498337,1925088403,-9.60475,-23.9349,156.333
3498338,1925098025,-6.21445,-21.9743,143.565
3498339,1925107655,-2.79388,-20.8084,132.222
3498340,1925117297,0.879016,-20.4436,122.578
3498341,1925126931,4.59807,-21.7168,115.183
3498342,1925136610,7.75961,-23.9977,110.826
3498343,1925146182,10.6956,-27.0577,109.41
3498344,1925155853,13.0663,-30.0316,110.619
3498345,1925165426,15.0798,-33.0777,114.606
3498346,1925175018,16.5871,-35.808,121.177
3498347,1925184695,17.6662,-38.581,130.145
3498348,1925194317,18.9263,-41.6134,141.534
3498349,1925203934,19.5488,-45.3957,154.817
3498350,1925213576,20.0305,-49.1845,169.668
3498351,1925223166,20.5176,-54.0836,185.064
3498352,1925232814,20.9896,-59.8886,201.282
3498353,1925242431,22.5341,-66.0156,215.235
3498354,1925252123,23.3409,-72.3163,230.34
3498355,1925261722,23.8636,-81.3974,245.722
3498356,1925271344,24.1371,-91.2068,260.666
3498357,1925280971,23.6731,-100.214,275.586
3498358,1925290558,22.9945,-110.431,289.528
3498359,1925300200,22.733,-120.868,302.294
3498360,1925309862,22.8946,-131.116,314.464
3498361,1925319521,22.8012,-141.02,325.733
3498362,1925329150,23.0772,-150.68,335.486
3498363,1925338786,23.3304,-159.204,344.068
3498364,1925348454,23.3912,-167.717,352.341
3498365,1925358033,23.5194,-176.131,358.562
3498366,1925367683,24.1732,-184.481,363.318
3498367,1925377247,24.4249,-190.768,367.38
3498368,1925386892,24.2872,-195.553,369.355
3498369,1925396544,23.9197,-198.906,371.765
3498370,1925406192,23.6693,-202.664,372.789
3498371,1925415801,23.2117,-204.173,372.959
3498372,1925425351,22.8171,-204.619,372.663
3498373,1925435019,22.4246,-204.746,371.66
3498374,1925444712,21.2829,-203.391,368.114
3498375,1925454326,20.852,-201.044,363.357
3498376,1925463932,20.376,-197.916,357.299
3498377,1925473520,18.8747,-190.532,351.75
3498378,1925483149,17.3597,-182.462,345.805
3498379,1925492845,16.0583,-173.569,337.687
3498380,1925502438,14.3963,-163.579,328.559
3498381,1925512085,12.9382,-153.43,318.57
3498382,1925521675,11.6703,-142.021,306.142
3498383,1925531389,9.65551,-129.042,292.598
3498384,1925540990,7.82417,-115.915,279.593
3498385,1925550610,6.1893,-103.025,264.186
3498386,1925560215,5.18767,-89.2843,246.868
3498387,1925569801,4.08184,-75.2584,229.425
3498388,1925579443,3.17705,-61.4761,211.432
3498389,1925589063,3.08672,-48.2438,193.322
3498390,1925598668,3.79899,-37.3251,174.574
3498391,1925608300,3.63383,-27.5512,154.925
3498392,1925617970,3.38324,-18.5988,137.008
3498393,1925627623,4.20033,-10.9669,122.089
3498394,1925637250,4.63643,-5.6739,110.644
3498395,1925646892,4.67103,-0.511787,102.391
3498396,1925656530,4.49567,2.95699,97.6162
3498397,1925666137,3.82253,5.28705,95.3514
3498398,1925675759,3.01868,6.5262,95.4686
3498399,1925685413,1.3064,7.69762,97.8709
3498400,1925695013,-1.03433,9.15575,102.829
3498401,1925704606,-3.85184,9.89991,108.953
3498402,1925733503,-13.8183,8.50841,140.693
3498403,1925743171,-16.2554,8.09607,148.208
3498404,1925752762,-19.0206,7.40896,156.392
3498405,1925762408,-21.4211,6.07091,165.236
3498406,1925772047,-23.8484,4.13477,174.029
3498407,1925781671,-26.1119,1.72492,182.973
3498408,1925791275,-28.4277,-0.82103,191.202
3498409,1925800937,-30.5167,-3.17196,199.283
3498410,1925810545,-32.369,-5.39316,206.739
3498411,1925820201,-34.2074,-7.8166,213.73
3498412,1925829812,-35.7751,-10.1012,219.739
3498413,1925839405,-37.154,-12.6294,225.293
3498414,1925849050,-38.2532,-15.0202,229.872
3498415,1925858678,-39.3047,-17.0113,233.435
3498416,1925868316,-40.0375,-18.7944,236.499
3498417,1925877968,-40.4998,-19.9664,237.949
3498418,1925887549,-40.7586,-20.8235,238.713
3498419,1925897197,-40.8283,-21.8196,238.999
3498420,1925906788,-40.6804,-22.6116,238.644
3498421,1925916431,-40.2562,-23.8583,237.084
3498422,1925926055,-39.5331,-24.8638,233.581
3498423,1925935681,-38.2857,-25.5537,228.318
3498424,1925945334,-36.7358,-25.4078,221.787
3498425,1925954969,-35.1128,-24.7189,214.096
3498426,1925964588,-33.7935,-23.2335,204.887
3498427,1925974216,-31.7497,-21.6003,194.573
3498428,1925983846,-29.647,-19.6085,183.413
3498429,1925993503,-27.0636,-18.0141,171.76
3498430,1926003125,-24.0777,-16.1872,159.654
3498431,1926012732,-20.9198,-13.8181,146.821
3498432,1926022372,-17.1471,-12.3273,135.501
3498433,1926031987,-13.1676,-11.1248,125.014
3498434,1926041650,-8.99332,-10.1135,115.872
3498435,1926051272,-4.79136,-9.37521,107.931
3498436,1926060875,-0.675425,-8.84924,102.334
3498437,1926070532,3.29137,-8.77355,99.0858
3498438,1926080136,7.17815,-9.41949,98.3006
3498439,1926089750,10.7288,-11.1287,99.7699
3498440,1926099418,13.7971,-13.24,103.458
3498441,1926109042,16.5225,-16.1826,109.065
3498442,1926118666,18.7404,-19.2248,116.249
3498443,1926128291,20.5258,-23.1122,125.226
3498444,1926137961,21.7201,-26.9556,135.415
3498445,1926147549,22.371,-31.4902,146.83
3498446,1926157247,22.7541,-36.5,159.608
3498447,1926166823,22.5477,-42.5175,173.084
3498448,1926176456,22.4065,-48.8967,187.469
3498449,1926186047,21.5506,-56.1263,202.812
3498450,1926195697,20.7717,-63.9228,218.505
3498451,1926205341,20.0788,-72.3819,233.868
3498452,1926214953,19.1407,-81.5797,249.622
3498453,1926224571,18.0864,-91.277,265.374
3498454,1926234199,17.4431,-101.137,280.265
3498455,1926243819,16.8865,-111.463,294.271
3498456,1926253454,16.2988,-122.083,307.45
3498457,1926263071,15.824,-132.487,319.818
3498458,1926272724,15.3836,-142.853,330.716
3498459,1926282351,15.4171,-152.842,340.169
3498460,1926291949,15.605,-162.718,349.006
3498461,1926301584,15.8513,-171.935,356.242
3498462,1926311260,16.3175,-179.855,361.668
3498463,1926320918,16.5918,-187.52,366.58
3498464,1926330552,16.6536,-192.809,369.423
3498465,1926340094,16.6964,-197.781,371.672
3498466,1926349763,17.4215,-202.449,371.876
3498467,1926359436,17.7403,-205.012,371.715
3498468,1926369015,18.3115,-207.128,369.622
3498469,1926378642,19.7401,-207.265,369.959
3498470,1926388247,21.2037,-205.396,369.184
3498471,1926397904,22.1661,-201.506,366.636
3498472,1926407537,22.9026,-198.183,362.276
3498473,1926417168,23.4764,-194.094,355.029
3498474,1926426797,24.4149,-188.795,346.205
3498475,1926436408,24.7257,-180.934,336.324
3498476,1926446088,25.3308,-171.692,325.499
3498477,1926455720,25.8405,-161.685,313.709
3498478,1926465345,25.5338,-149.633,300.767
3498479,1926474922,24.8567,-136.419,287.255
3498480,1926484600,23.6319,-121.774,272.505
3498481,1926494188,22.0288,-106.018,256.804
3498482,1926503794,21.0019,-90.0926,240.575
3498483,1926513447,19.0603,-74.2068,223.611
3498484,1926523054,18.9877,-60.2004,204.086
3498485,1926532718,16.2216,-50.6447,182.785
3498486,1926542338,14.4905,-42.0939,162.103
3498487,1926551996,13.4236,-33.9717,143.283
3498488,1926561564,11.9301,-25.7232,126.828
3498489,1926571251,10.6685,-18.8961,112.607
3498490,1926580869,8.81568,-12.8445,101.461
3498491,1926590578,7.11286,-8.83908,94.4195
3498492,1926600171,4.74945,-5.47415,89.9356
3498493,1926609734,1.53202,-2.44667,87.8111
3498494,1926619352,-1.54521,-0.309188,89.0524
3498495,1926629020,-4.60408,0.847163,92.9837
3498496,1926638647,-8.14278,2.31429,98.6698
3498497,1926648305,-11.8515,3.11114,106.179
3498498,1926657886,-15.6043,3.10255,114.805
3498499,1926667507,-19.352,2.61345,124.684
3498500,1926677119,-22.9351,1.11216,134.798
3498501,1926686790,-26.517,-0.907858,145.338
3498502,1926696419,-29.765,-3.17125,155.944
3498503,1926706038,-32.8973,-5.69603,166.385
3498504,1926715661,-36.047,-8.20135,177.235
3498505,1926725221,-38.4875,-11.2206,186.656
3498506,1926734892,-41.0353,-14.3086,196.607
3498507,1926744518,-43.3168,-18.0049,205.486
3498508,1926754163,-45.3091,-21.8084,213.815
3498509,1926763794,-46.964,-25.9627,221.576
3498510,1926773394,-48.3555,-30.2466,228.326
3498511,1926783046,-49.69,-34.6208,234.821
3498512,1926792753,-50.9232,-38.1342,240.488
3498513,1926802323,-51.725,-41.703,245.075
3498514,1926811922,-52.6534,-44.8636,248.985
3498515,1926821567,-53.2337,-48.0044,252.284
3498516,1926831242,-53.6207,-50.3153,254.218
3498517,1926840848,-53.6453,-52.5708,255.9
3498518,1926850526,-53.3427,-54.8501,255.956
3498519,1926860088,-52.8145,-56.4012,255.083
3498520,1926869755,-52.118,-57.9426,253.41
3498521,1926879366,-51.3775,-58.7479,250.595
3498522,1926889015,-49.8812,-59.5197,244.976
3498523,1926898585,-48.6131,-59.2644,238.478
3498524,1926908221,-47.3132,-57.8482,231.146
3498525,1926917840,-45.8836,-55.6201,222.341
3498526,1926927470,-44.0394,-53.4354,212.314
3498527,1926956359,-39.1491,-36.495,170.92
3498528,1926966042,-36.9788,-34.1047,160.399
3498529,1926975633,-34.1756,-31.1294,148.064
3498530,1926985264,-30.778,-27.6297,134.693
3498531,1926994895,-26.381,-24.6705,121.948
3498532,1927004519,-21.4943,-22.4137,111.136
3498533,1927014117,-16.3945,-20.9868,102.016
3498534,1927023715,-11.0533,-19.3085,96.3791
3498535,1927033372,-6.05385,-18.1138,93.8548
3498536,1927043024,-0.939619,-17.009,93.7092
3498537,1927052653,3.18461,-15.4176,96.4451
3498538,1927062304,5.83647,-14.0136,102.112
3498539,1927071963,7.66017,-12.9338,110.804
3498540,1927081536,8.48429,-12.7915,121.162
3498541,1927100837,7.77776,-17.3382,151.264
3498542,1927110421,9.55763,-27.111,165.466
3498543,1927120075,10.1017,-34.8246,180.58
3498544,1927129689,10.5072,-42.6937,196.22
3498545,1927139334,10.5527,-51.3007,211.779
3498546,1927148978,10.2033,-59.9031,227.205
3498547,1927158504,9.74306,-67.3812,241.632
3498548,1927168187,9.57475,-76.4849,256.334
3498549,1927177882,9.07072,-85.3977,270.05
3498550,1927187457,8.71692,-94.6331,283.107
3498551,1927197124,8.00525,-103.79,296.133
3498552,1927206666,6.89405,-112.912,308.256
3498553,1927216360,6.8868,-121.778,319.463
3498554,1927226001,6.54147,-129.41,329.286
3498555,1927235677,6.43075,-137.849,337.362
3498556,1927245184,5.73701,-146.06,345.763
3498557,1927254914,5.4797,-153.81,352.133
3498558,1927264510,5.18431,-160.631,357.214
3498559,1927274127,5.23092,-166.731,360.4
3498560,1927283730,6.00435,-171.442,361.982
3498561,1927303001,6.96719,-180.144,361.365
3498562,1927312665,7.45869,-181.535,360.103
3498563,1927322340,8.01612,-182.037,358.674
3498564,1927331941,8.594,-180.988,355.493
3498565,1927341502,9.99984,-179.216,349.741
3498566,1927351208,10.6914,-175.792,344.593
3498567,1927370451,12.2409,-160.283,326.16
3498568,1927380030,12.7545,-152.756,317.546
3498569,1927389697,13.0733,-144.1,307.262
3498570,1927399299,12.6904,-133.287,297.388
3498571,1927408966,12.8429,-121.366,284.854
3498572,1927418598,12.5495,-109.131,270.92
3498573,1927428188,12.118,-95.4396,256.647
3498574,1927437803,10.9876,-81.182,241.929
3498575,1927447477,9.26319,-67.4744,226.518
3498576,1927457002,7.0973,-53.5794,210.803
3498577,1927466693,5.0505,-41.5837,194.1
3498578,1927476352,4.47021,-31.3427,177.352
3498579,1927485961,5.90552,-20.6831,158.077
3498580,1927495622,5.49528,-11.23,140.879
3498581,1927505204,5.11246,-3.33083,127.086
3498582,1927514837,4.72576,2.95659,116.395
3498583,1927524455,4.17132,7.00457,108.663
3498584,1927534104,3.02914,10.966,103.792
3498585,1927543726,1.63654,13.3467,101.397
3498586,1927553416,0.228181,14.1738,100.883
3498587,1927563005,-1.86495,15.039,102.631
3498588,1927572575,-4.79677,15.2454,107.515
3498589,1927582209,-7.80435,14.3608,113.851
3498590,1927591849,-10.7952,12.5551,121.922
3498591,1927601451,-13.9369,10.201,131.388
3498592,1927611576,-17.2947,7.49966,141.885
3498593,1927620701,-20.2611,4.29501,152.305
3498594,1927630384,-23.0753,0.231698,163.726
3498595,1927639967,-25.4212,-4.66026,175.178
3498596,1927649701,-27.9537,-8.93079,186.92
3498597,1927659231,-30.0033,-13.3682,197.845
3498598,1927668908,-31.7757,-18.0524,208.269
3498599,1927678492,-33.2774,-22.5522,218.605
3498600,1927688157,-34.4069,-26.9599,227.994
3498601,1927697835,-35.074,-31.8597,235.889
3498602,1927707424,-35.7652,-36.7363,243.95
3498603,1927717100,-36.2297,-40.342,250.699
3498604,1927726653,-36.7291,-43.5864,257.122
3498605,1927736328,-37.1507,-46.3312,262.169
3498606,1927745965,-37.3729,-48.6262,266.222
3498607,1927755537,-37.2286,-50.5227,268.946
3498608,1927765176,-36.9446,-51.5468,270.418
3498609,1927774760,-36.784,-52.096,271.024
3498610,1927784494,-36.6296,-52.2583,271.241
3498611,1927794063,-36.3471,-52.7278,270.879
3498612,1927803703,-35.7429,-52.9045,269.286
3498613,1927813306,-34.7165,-52.2979,266.288
3498614,1927823015,-33.1185,-51.0842,260.341
3498615,1927832581,-32.0452,-49.062,254.261
3498616,1927842233,-30.8869,-46.0914,246.253
3498617,1927851830,-29.5853,-42.5289,237.909
3498618,1927861449,-28.068,-38.8063,227.783
3498619,1927871100,-26.185,-34.5785,217.146
3498620,1927880791,-24.6484,-30.5,206.281
3498621,1927890350,-22.6362,-26.6406,195.153
3498622,1927900041,-20.4658,-22.7949,183.542
3498623,1927909668,-18.2272,-19.453,172.472
3498624,1927919663,-15.4592,-16.3737,161.414
3498625,1927928865,-12.697,-13.9367,151.302
3498626,1927938489,-9.57243,-11.8314,142.225
3498627,1927948099,-6.41592,-10.3289,134.564
3498628,1927957739,-3.2404,-9.11854,128.682
3498629,1927967405,-0.0708291,-8.4935,124.619
3498630,1927977071,2.87188,-8.13863,122.035
3498631,1927986643,5.09754,-8.11141,121.137
3498632,1927996311,6.93224,-8.67115,122.033
3498633,1928005929,8.8651,-10.2727,125.49
3498634,1928015518,10.3641,-12.5667,130.715
3498635,1928025129,11.4183,-15.2886,137.34
3498636,1928034767,11.8466,-18.7842,145.411
3498637,1928044465,12.0044,-22.9417,154.91
3498638,1928054047,11.6373,-27.8294,165.741
3498639,1928063667,10.8923,-33.016,177.363
3498640,1928073260,9.98953,-38.9314,189.825
3498641,1928082933,8.77612,-45.7474,203.2
3498642,1928092560,7.42919,-52.835,216.722
3498643,1928102180,6.16722,-60.4616,230.729
3498644,1928111806,4.90535,-68.5318,244.475
3498645,1928121464,3.59285,-77.1853,258.6
3498646,1928131077,2.31372,-86.0326,271.938
3498647,1928140701,1.46573,-95.4306,285.549
3498648,1928150303,0.836524,-105.561,297.349
3498649,1928179245,-0.180998,-136.739,334.876
3498650,1928188861,0.696887,-144.928,341.047
3498651,1928198533,2.19598,-154.144,347.506
3498652,1928208063,3.61124,-163.188,353.043
3498653,1928217735,4.52817,-170.115,357.471
3498654,1928227419,5.4403,-176.469,360.742
3498655,1928236972,6.6541,-181.032,362.368
3498656,1928246584,7.39881,-183.816,363.488
3498657,1928256260,8.41975,-185.67,362.306
3498658,1928265936,8.93871,-186.497,361.293
3498659,1928275487,9.68852,-185.858,357.799
3498660,1928285100,10.7085,-185.162,353.587
3498661,1928294812,11.921,-183.366,347.512
3498662,1928304342,11.3301,-178.864,342.496
3498663,1928314075,11.1608,-172.468,335.166
3498664,1928323585,12.8902,-165.315,326.073
3498665,1928333230,12.9651,-157.189,314.77
3498666,1928342953,12.7367,-147.711,303.011
3498667,1928352564,11.8385,-136.608,290.883
3498668,1928362236,10.9919,-124.884,276.494
3498669,1928371786,10.2532,-111.757,262.04
3498670,1928381477,9.29249,-97.5522,246.222
3498671,1928391099,8.29925,-83.2796,229.137
3498672,1928400712,7.10327,-68.7929,211.43
3498673,1928410287,7.05579,-55.8498,193.77
3498674,1928419948,7.64273,-44.3512,175.018
3498675,1928429956,8.68216,-35.0372,155.992
3498676,1928439200,9.08026,-28.3013,138.69
3498677,1928448824,9.8061,-21.639,123.049
3498678,1928458426,10.4637,-16.3774,110.524
3498679,1928468075,10.4541,-11.316,101.586
3498680,1928477720,9.91749,-7.43774,95.5728
3498681,1928487379,9.39753,-5.10545,92.7828
3498682,1928497010,8.66561,-3.91442,92.7004
3498683,1928506539,7.49837,-2.81793,94.113
3498684,1928516219,5.21276,-1.88488,99.0191
3498685,1928525906,2.51618,-1.74082,106.213
3498686,1928535525,-0.573901,-1.97535,113.907
3498687,1928545132,-3.70194,-2.57995,122.731
3498688,1928554758,-6.56186,-3.47613,132.783
3498689,1928564380,-9.64155,-5.17633,143.055
3498690,1928574061,-12.6025,-6.74101,153.189
3498691,1928583562,-15.3248,-8.95195,163.381
3498692,1928593209,-18.1165,-11.3463,173.463
3498693,1928602893,-20.9873,-13.5082,183.124
3498694,1928612483,-23.5833,-15.8871,192.225
3498695,1928622150,-26.0717,-18.2123,201.272
3498696,1928631767,-28.5016,-20.6363,209.084
3498697,1928641396,-30.3467,-23.6725,216.185
3498698,1928651041,-32.3111,-26.4454,222.437
3498699,1928660668,-34.1746,-29.2039,228.514
3498700,1928670293,-35.7673,-31.0233,233.81
3498701,1928679922,-37.0006,-33.3672,238.036
3498702,1928689579,-38.1341,-35.4372,241.209
3498703,1928699159,-38.9663,-37.2897,243.655
3498704,1928708792,-39.3752,-38.6452,244.698
3498705,1928718473,-39.643,-39.5807,245.223
3498706,1928728056,-39.8052,-40.2779,245.514
3498707,1928737717,-39.8698,-40.7536,245.521
3498708,1928747363,-39.7916,-41.415,244.832
3498709,1928756909,-39.482,-41.9835,243.502
3498710,1928766550,-38.3333,-43.0909,238.875
3498711,1928776198,-37.066,-43.4759,233.408
3498712,1928785877,-35.5031,-43.4342,226.951
3498713,1928795488,-33.9926,-42.8234,219.354
3498714,1928805131,-32.2746,-41.8011,211.011
3498715,1928814703,-30.5213,-40.1954,201.611
3498716,1928824329,-28.2923,-38.5559,191.267
3498717,1928833999,-25.9309,-36.1565,180.242
3498718,1928843631,-23.2688,-33.6744,168.581
3498719,1928853256,-20.711,-31.0757,157.033
3498720,1928862939,-18.0631,-27.558,145.611
3498721,1928872515,-14.5844,-24.3964,133.98
3498722,1928882168,-11.1183,-21.0153,123.729
3498723,1928891736,-7.65757,-17.8599,114.618
3498724,1928901380,-4.14854,-16.0234,105.99
3498725,1928911036,-0.80167,-13.4334,101.175
3498726,1928920621,3.04202,-11.1825,97.38
3498727,1928930276,5.81342,-9.56731,96.2231
3498728,1928939831,7.82174,-8.9772,97.8127
3498729,1928949554,9.80416,-8.99158,101.667
3498730,1928959148,11.5393,-10.6088,107.914
3498731,1928968775,13.62,-11.9129,113.632
3498732,1928978416,15.0802,-15.5964,121.317
3498733,1928988097,15.3516,-18.8345,130.51
3498734,1928997664,15.2871,-22.9072,141.691
3498735,1929007323,14.6356,-27.0246,153.725
3498736,1929016925,13.9431,-32.9549,166.698
3498737,1929026551,12.6386,-40.0295,180.736
3498738,1929036183,10.8041,-46.8761,195.217
3498739,1929045814,9.49113,-54.6176,209.433
3498740,1929055463,8.38538,-62.6544,223.725
3498741,1929065091,7.20529,-70.4151,237.709
3498742,1929074698,6.20749,-78.768,250.577
3498743,1929084350,5.48868,-87.8627,263.081
3498744,1929093984,4.58826,-97.1088,274.907
3498745,1929103570,3.77126,-106.072,286.214
3498746,1929113169,3.13239,-114.695,296.264
3498747,1929122879,2.73384,-123.363,305.524
3498748,1929132462,2.80637,-132.385,312.72
3498749,1929142067,2.57633,-140.506,319.795
3498750,1929151746,2.84253,-148.989,326.015
3498751,1929161397,3.13797,-157.027,330.832
3498752,1929171046,3.46597,-163.261,334.501
3498753,1929180683,3.86559,-168.97,336.736
3498754,1929190206,4.39002,-173.42,336.944
3498755,1929199857,5.40805,-178.545,337.063
3498756,1929209485,5.51503,-180.877,336.396
3498757,1929219119,6.15932,-181.188,333.3
3498758,1929228735,6.76751,-180.922,329.826
3498759,1929238381,7.43815,-178.436,325.724
3498760,1929248046,7.92924,-173.703,320.106
3498761,1929257627,8.34726,-167.711,313.789
3498762,1929267327,8.18642,-160.134,307.173
3498763,1929276896,8.2645,-152.473,298.619
3498764,1929286538,8.18837,-143.663,288.429
3498765,1929296200,7.82193,-133.52,277.679
3498766,1929305822,7.7859,-123.269,265.164
3498767,1929315446,7.47792,-111.879,252.2
3498768,1929324990,6.98547,-99.9198,238.537
3498769,1929334694,6.33363,-87.234,224.308
3498770,1929344308,6.07084,-75.017,210.329
3498771,1929353966,6.48205,-63.6135,196.293
3498772,1929363608,7.21382,-53.1999,182.3
3498773,1929373147,8.09943,-43.0552,168.701
3498774,1929402049,10.88,-17.044,128.95
3498775,1929411698,11.2793,-11.4011,122.203
3498776,1929421322,10.9882,-5.76802,116.623
3498777,1929431020,10.7882,-0.879746,114.649
3498778,1929440598,9.93075,3.32998,113.808
3498779,1929450244,8.5542,6.56581,115.409
3498780,1929459841,6.74006,8.81263,118.578
3498781,1929469510,4.41829,10.179,123.338
3498782,1929479148,1.71639,10.9621,129.486
3498783,1929488748,-1.26412,11.5367,136.492
3498784,1929498397,-4.40609,11.3891,144.82
3498785,1929507986,-8.06585,10.9761,154.268
3498786,1929517640,-11.3604,9.85437,164.727
3498787,1929527259,-14.6039,8.09079,175.423
