time,x_corr,y_corr,z_corr,Q1L,Q2L,dL,Q3L,QgL,FgL,Q1R,Q2R,dR,Q3R,QgR,FgR,xL,yL,zL,xR,yR,zR,toolPathL,toolPathR,toolSpeedL,toolSpeedR,toolAccL,toolAccR,toolJerkL,toolJerkR,toolPathCrvL,toolPathCrvR,dQ3L,dQgL,dFgL,dQ3R,dQgR,dFgR,dQ3Latan,dQ3Ratan,dxL,dyL,dzL,dxR,dyR,dzR,inputx,inputy,inputz,skillLevel
-0.792000,-0.275132,-0.972671,1.752145,10.496273,-20.545833,-5.185061,21.819359,9.906366,0.173518,7.181571,-28.852906,-4.017630,20.452164,8.706540,0.204247,-2.411562,2.689273,3.510190,-0.312680,1.968712,3.054671,29.655248,25.841897,5.476094,0.645049,-12.419350,4.730318,734.555596,32.580200,1.695705,4.885385,0.174625,-2.686464,0.416170,0.447016,-0.085555,0.945809,0.274300,0.702168,3.847006,-0.196861,3.448178,0.220761,-0.741944,0.236414,-1.832204,-3.700343,7.068694,3.000000
-0.759000,-0.147214,-0.959978,1.844826,10.083405,-20.806948,-5.113660,21.764477,9.835580,0.172301,7.207961,-28.892882,-4.015411,20.461156,8.690308,0.233066,-2.283644,2.701966,3.602871,-0.305349,1.946423,3.063250,29.821133,25.841897,6.057089,0.833575,12.758648,4.602782,398.361721,40.266833,2.467466,5.000590,-0.592189,-1.557465,-0.443783,-0.137508,-0.806211,0.717994,-0.930201,-0.215997,3.860549,0.938270,2.141097,0.231283,-0.600027,0.241781,-1.832204,-3.700343,7.068694,3.000000
-0.726000,-0.022018,-0.911615,1.892661,9.649962,-21.020182,-4.949815,21.768692,9.802448,0.144864,7.231767,-28.919814,-4.013520,20.438524,8.650369,0.251050,-2.158448,2.750329,3.650706,-0.297261,1.929320,3.069825,30.068922,25.885296,6.918448,0.931247,12.490313,5.716908,-132.899712,62.521036,2.751989,21.983242,0.037255,-0.419339,-0.938836,-1.054244,-1.211643,0.337140,0.058520,-1.655963,3.682639,1.932364,0.775270,0.267988,-0.437778,0.116816,-1.832204,-3.700343,7.068694,3.000000
-0.693000,0.094235,-0.834029,1.896076,9.229214,-21.182030,-4.746142,21.813167,9.804814,0.109713,7.264847,-28.931744,-4.012886,20.385233,8.605761,0.254960,-2.042195,2.827915,3.654121,-0.287489,1.917521,3.070256,30.329188,25.930876,6.871117,1.077306,-3.727300,9.175411,-417.187066,35.097757,2.305051,46.304941,-0.571704,0.509487,-0.776011,-1.947463,-1.048231,-0.081698,-0.898024,-3.058821,3.321788,2.685383,-0.512785,0.333551,-0.287942,-0.123076,-1.832204,-3.700343,7.068694,3.000000
-0.660000,0.195804,-0.736468,1.859678,8.855748,-21.293527,-4.539195,21.782174,9.832704,0.091937,7.318295,-28.928881,-4.012496,20.308505,8.577638,0.245617,-1.940626,2.925476,3.617723,-0.275089,1.910112,3.061217,30.503384,25.930876,6.288741,1.492339,-18.160521,10.550129,-375.253696,-63.886969,1.740601,17.138256,-2.778507,0.968663,0.066105,-2.711403,-0.458565,-0.422663,-4.363751,-4.258395,2.798615,3.130278,-1.611522,0.426248,-0.179263,-0.445182,-1.832204,-3.700343,7.068694,3.000000
-0.627000,0.277812,-0.629750,1.791165,8.561546,-21.359100,-4.351877,21.625643,9.866821,0.112083,7.400557,-28.913310,-4.010939,20.210611,8.574795,0.227337,-1.858618,3.032194,3.549210,-0.259248,1.905343,3.040697,30.714272,26.021720,5.625608,1.944820,-25.359995,5.608356,-191.866196,-143.571135,1.424237,3.646599,-4.342792,0.747183,1.285432,-3.352148,0.114456,-0.600586,-6.818898,-5.264280,2.144740,3.240247,-2.448268,0.540050,-0.132751,-0.803805,-1.832204,-3.700343,7.068694,3.000000
-0.594000,0.336587,-0.524875,1.699884,8.372352,-21.385242,-4.204728,21.437978,9.881774,0.175576,7.516016,-28.888500,-4.008243,20.092444,8.587255,0.206473,-1.799843,3.137069,3.457929,-0.239415,1.900932,3.008341,30.908030,26.082739,4.758185,1.973783,-27.826442,-1.751923,-10.934110,-106.547641,1.383621,0.902569,-3.427536,-0.174541,2.357976,-3.760127,0.208994,-0.581089,-5.382613,-5.904613,1.400963,3.030640,-2.995554,0.665137,-0.158994,-1.146227,-1.832204,-3.700343,7.068694,3.000000
-0.561000,0.369921,-0.431668,1.595330,8.304755,-21.379215,-4.114248,21.351469,9.854998,0.268096,7.664234,-28.858696,-4.006015,19.963980,8.591664,0.189555,-1.766508,3.230276,3.353375,-0.215417,1.894440,2.965564,31.018604,26.147279,3.808518,1.665751,-26.071350,-3.509456,157.382207,2.450322,1.598136,0.994321,-1.378461,-1.547046,2.766111,-3.711373,-0.371385,-0.385140,-2.165193,-5.828099,0.614734,2.555384,-3.269507,0.788823,-0.256813,-1.419698,-1.832204,-3.700343,7.068694,3.000000
-0.528000,0.377244,-0.357624,1.485814,8.364352,-21.347985,-4.078502,21.361943,9.776933,0.360125,7.839905,-28.828275,-4.005712,19.845960,8.564714,0.181547,-1.759186,3.304320,3.243860,-0.187529,1.883664,2.915438,31.147606,26.192743,3.059010,1.550095,-18.733394,0.621965,328.818876,46.464449,2.016693,1.317495,-1.855708,-2.949322,2.256847,-3.089951,-1.444361,-0.078462,-2.914725,-4.852695,-0.163016,1.898569,-3.321366,0.896813,-0.413385,-1.578710,-1.832204,-3.700343,7.068694,3.000000
-0.495000,0.359677,-0.307096,1.377508,8.545184,-21.297512,-4.071541,21.291417,9.654610,0.419707,8.033529,-28.801177,-4.006898,19.759116,8.496135,0.184681,-1.776753,3.354848,3.135553,-0.156509,1.866998,2.862338,31.242219,26.238166,2.602523,1.804809,-5.541346,2.604115,460.018901,-11.913677,2.379393,1.686741,-7.016178,-4.051351,1.002046,-2.056220,-2.563757,0.250032,-11.009434,-3.229612,-0.881527,1.162386,-3.224317,0.974676,-0.605807,-1.591786,-1.832204,-3.700343,7.068694,3.000000
-0.462000,0.319968,-0.280927,1.273969,8.830511,-21.232451,-4.060140,20.944494,9.503661,0.428058,8.232643,-28.780455,-4.007527,19.711851,8.393719,0.198122,-1.816462,3.381017,3.032014,-0.123576,1.843732,2.811377,31.312522,26.299162,2.622536,1.958299,11.279327,-1.269545,469.561382,-74.496470,2.235157,2.244147,-14.845497,-4.868870,-0.437308,-0.969837,-3.276758,0.514321,-23.210532,-1.523385,-1.494073,0.453119,-3.058454,1.009425,-0.803902,-1.446938,-1.832204,-3.700343,7.068694,3.000000
-0.429000,0.262294,-0.276552,1.176165,9.194804,-21.156243,-4.028350,20.300673,9.332485,0.390359,8.423455,-28.768004,-4.006237,19.697676,8.278203,0.218496,-1.874136,3.385392,2.934210,-0.090331,1.814225,2.767704,31.416241,26.402028,3.288569,1.672988,26.078653,-5.358381,311.901483,-76.890111,1.555421,3.173871,-20.546808,-5.773661,-1.354559,-0.155177,-3.359773,0.654761,-31.988796,-0.243751,-1.961709,-0.132955,-2.896623,0.991024,-0.973945,-1.155027,-1.832204,-3.700343,7.068694,3.000000
-0.396000,0.191949,-0.288546,1.082925,9.606697,-21.071510,-3.983226,19.546583,9.130960,0.335399,8.592627,-28.764461,-4.004151,19.702522,8.172054,0.241081,-1.944481,3.373398,2.840970,-0.058646,1.779961,2.735726,31.525505,26.402028,4.383886,1.361042,32.354853,-5.626889,26.240774,-70.376838,0.745680,4.722800,-20.530897,-7.154378,-1.253592,0.266468,-2.898638,0.652856,-31.964460,0.418567,-2.256548,-0.521912,-2.793400,0.913687,-1.082885,-0.750315,-1.832204,-3.700343,7.068694,3.000000
-0.363000,0.114933,-0.309528,0.991675,10.032517,-20.980616,-3.935868,18.927591,8.876625,0.302550,8.728970,-28.769284,-4.003749,19.713633,8.089209,0.261299,-2.021497,3.352416,2.749720,-0.030498,1.743451,2.718362,31.708067,26.463024,5.444991,1.339767,27.561997,-6.567278,-284.307072,-83.398494,0.047683,7.065254,-14.985386,-8.901360,-0.147743,0.363474,-2.186122,0.533573,-23.427185,0.570943,-2.364183,-0.671238,-2.778554,0.776814,-1.102588,-0.287783,-1.832204,-3.700343,7.068694,3.000000
-0.330000,0.037484,-0.331303,0.899311,10.439954,-20.886270,-3.881114,18.580979,8.560205,0.321058,8.824840,-28.780955,-4.005627,19.723494,8.031396,0.276069,-2.098946,3.330641,2.657356,-0.007796,1.708007,2.716440,31.890788,26.506416,6.144236,1.197982,13.714521,-11.269315,-508.569282,-29.096018,0.635870,9.898494,-6.925216,-10.118592,1.368029,0.265401,-1.521029,0.354956,-10.866994,0.416891,-2.284960,-0.574497,-2.855323,0.585432,-1.013617,0.162899,-1.832204,-3.700343,7.068694,3.000000
-0.297000,-0.034419,-0.346070,0.803054,10.801409,-20.792010,-3.800551,18.501047,8.215354,0.391591,8.877042,-28.797271,-4.007088,19.728610,7.991988,0.284619,-2.170849,3.315874,2.561099,0.007812,1.677402,2.728352,32.104003,26.552152,6.336302,0.637467,-5.224257,-12.778166,-557.511442,141.934785,1.230536,12.730811,0.522546,-9.430945,2.352310,0.052699,-1.041546,0.188562,0.820809,0.082780,-2.033906,-0.261165,-3.002921,0.350066,-0.808115,0.526374,-1.832204,-3.700343,7.068694,3.000000
-0.264000,-0.095518,-0.347549,0.701159,11.096611,-20.702460,-3.684819,18.616677,7.927034,0.480653,8.887149,-28.815670,-4.005099,19.726437,7.963741,0.288561,-2.231948,3.314395,2.459204,0.015106,1.655457,2.750033,32.307850,26.552152,5.884245,0.102037,-23.328762,-3.633426,-387.439495,287.920822,1.666388,17.143312,5.596570,-5.896831,1.994688,-0.256187,-0.689657,0.097165,8.785204,-0.402416,-1.639249,0.208226,-3.182065,0.086013,-0.491437,0.732718,-1.832204,-3.700343,7.068694,3.000000
-0.231000,-0.141674,-0.331877,0.593404,11.314199,-20.623316,-3.547675,18.851648,7.800006,0.533744,8.861165,-28.833541,-4.000797,19.713745,7.944833,0.291234,-2.278104,3.330067,2.351449,0.013434,1.645593,2.775331,32.498181,26.552152,4.820363,0.219278,-32.401131,10.519545,-54.861465,223.675190,1.790056,27.735733,7.499621,-0.046841,0.133319,-0.627282,-0.314174,0.117061,11.766272,-0.985324,-1.139645,0.750862,-3.342036,-0.187957,-0.082320,0.729305,-1.832204,-3.700343,7.068694,3.000000
-0.198000,-0.170152,-0.298165,0.481341,11.452086,-20.561027,-3.414724,19.110879,7.893488,0.504548,8.808599,-28.848481,-3.999508,19.688599,7.939230,0.296601,-2.306582,3.363779,2.239387,0.002804,1.650403,2.796771,32.631181,26.552152,3.624981,0.970632,-27.367679,15.666680,268.112177,0.629595,1.627953,32.036948,5.979848,5.700852,-2.446814,-0.918364,0.165331,0.250441,9.385968,-1.442537,-0.580369,1.273090,-3.427920,-0.451351,0.388479,0.491728,-1.832204,-3.700343,7.068694,3.000000
-0.165000,-0.179768,-0.248646,0.368323,11.516596,-20.522227,-3.300600,19.271971,8.156032,0.388630,8.741018,-28.858484,-4.004365,19.655708,7.951289,0.308094,-2.316197,3.413298,2.126368,-0.016100,1.671301,2.806629,32.726875,26.616965,2.929264,1.594215,-12.616506,8.287703,405.051899,-112.054422,1.390916,14.209278,2.105203,7.777037,-4.130381,-0.876769,0.644502,0.469150,3.306533,-1.377202,-0.008882,1.682981,-3.387023,-0.684023,0.880972,0.031937,-1.832204,-3.700343,7.068694,3.000000
-0.132000,-0.170885,-0.188416,0.259325,11.520532,-20.513003,-3.201342,19.262007,8.405971,0.245647,8.670269,-28.862043,-4.009480,19.630469,7.978237,0.327769,-2.307314,3.473529,2.017370,-0.041958,1.708271,2.798219,32.818875,26.681778,2.903057,1.526925,1.252814,1.672889,321.949249,27.778644,1.274074,5.093023,-1.193560,3.209380,-3.027099,-0.280825,0.847510,0.726461,-1.874782,-0.441118,0.529758,1.902384,-3.173986,-0.868308,1.349879,-0.598090,-1.832204,-3.700343,7.068694,3.000000
-0.099000,-0.145262,-0.124794,0.160643,11.480466,-20.538111,-3.108837,19.155764,8.384647,0.196632,8.606553,-28.858184,-4.000685,19.635207,8.005663,0.355949,-2.281692,3.537151,1.918688,-0.072931,1.759773,2.767214,32.920875,26.728223,3.170363,1.302807,7.791371,8.195983,130.586740,232.580925,1.450353,2.170160,-0.809663,-8.489326,2.218370,0.862858,0.468091,0.970430,-1.271798,1.355353,0.997114,1.876935,-2.754561,-0.991021,1.749319,-1.308336,-1.832204,-3.700343,7.068694,3.000000
-0.066000,-0.105774,-0.066413,0.079477,11.413643,-20.600270,-3.027432,19.147222,7.868636,0.392379,8.556601,-28.846449,-3.964143,19.687169,8.009648,0.391286,-2.242204,3.595531,1.837522,-0.106840,1.822799,2.712798,33.036282,26.750223,3.388064,1.853040,8.220696,21.843117,-39.902181,211.891047,2.354630,1.086045,3.465379,-24.446154,11.694716,2.258161,-0.637719,1.152676,5.442011,3.546726,1.364758,1.582818,-2.108366,-1.045043,2.037739,-1.978839,-1.832204,-3.700343,7.068694,3.000000
-0.033000,-0.056040,-0.022144,0.023437,11.334970,-20.699644,-2.972505,19.369054,6.787178,0.961664,8.522169,-28.826840,-3.894118,19.787654,7.965465,0.431003,-2.192470,3.639800,1.781482,-0.141383,1.893100,2.638457,33.155403,26.819360,3.610532,3.010193,5.459702,26.727715,-119.668860,-82.323235,5.761940,0.579956,8.011989,-39.279964,23.911726,3.499807,-2.317164,1.230095,12.568011,5.496048,1.616449,1.029520,-1.230963,-1.030297,2.182521,-2.473420,-1.832204,-3.700343,7.068694,3.000000
0.000000,0.000000,0.000000,0.000000,11.254503,-20.833604,-2.955116,19.737666,5.279219,1.958253,8.499071,-28.799762,-3.792751,19.923214,7.858987,0.471053,-2.136430,3.661944,1.758045,-0.174375,1.965542,2.552242,33.248286,26.977360,3.827834,3.814754,1.200974,16.765168,-69.332062,-409.983847,14.116018,0.244689,8.580662,-47.425965,36.098217,4.366615,-4.127521,1.162232,13.457361,6.856275,1.748887,0.258355,-0.135503,-0.953941,2.163730,-2.657581,-1.832204,-3.700343,7.068694,3.000000
-3.399000,0.256349,1.264532,3.617801,4.853902,-23.066582,-6.044819,26.774392,1.625494,2.021549,3.656137,-27.027221,-5.446977,23.111701,1.160088,16.221635,-1.187397,2.422876,5.278375,-0.031630,1.961376,4.886004,38.583878,33.840395,5.467848,4.783546,75.852981,55.379483,915.451927,588.989936,0.189531,0.144410,83.613348,41.622990,-40.900532,-26.084853,0.850835,52.997785,115.758236,-40.394300,2.070136,2.244116,7.947438,4.692471,1.285872,4.435186,0.256349,1.264532,3.617801,3.000000
-3.366000,0.325281,1.346080,3.912427,3.773845,-22.814572,-6.116038,30.490233,3.431325,0.734910,3.516850,-26.370060,-5.569225,21.982453,1.184607,17.532212,-1.118465,2.504424,5.573001,0.130721,2.009468,5.041154,38.859268,34.009471,8.163462,6.879386,104.712452,81.282145,741.251503,53.808884,0.107113,0.169217,148.660279,67.315170,-34.895393,-47.916611,0.080395,26.173243,171.146560,-71.874953,2.083298,2.672823,9.813171,5.104326,1.635156,4.836994,0.256349,1.264532,3.617801,3.000000
-3.333000,0.392995,1.439781,4.261622,2.523358,-22.490033,-6.222182,36.483443,6.030556,-0.265740,3.345238,-25.660079,-5.699496,20.005776,1.152190,17.933485,-1.050751,2.598126,5.922196,0.303811,2.069315,5.201559,39.198984,34.254858,11.625547,10.224234,128.493396,75.098483,-115.489661,-1063.731310,0.070914,0.293199,219.889523,84.568566,-24.489638,-66.999040,-1.506576,0.507626,206.929917,-96.608920,1.997688,2.965019,11.193236,5.344087,1.988715,4.731543,0.256349,1.264532,3.617801,3.000000
-3.300000,0.456300,1.540332,4.646244,1.174157,-22.110235,-6.366405,44.728822,8.989142,-0.869549,3.172051,-24.923286,-5.826443,17.502707,1.068878,17.563246,-0.987446,2.698677,6.306818,0.481967,2.140524,5.349631,39.527750,34.667879,16.308405,12.713275,113.643632,15.498066,-1584.238682,-1900.719836,0.054496,0.504002,280.361613,85.981273,-12.075709,-72.104224,-2.457058,-19.029010,226.076192,-102.732305,1.819678,3.075919,11.916183,5.415563,2.314452,4.086612,0.256349,1.264532,3.617801,3.000000
-3.267000,0.512325,1.641201,5.042545,-0.188980,-21.699096,-6.546514,54.636683,11.689094,-1.056853,3.032675,-24.186500,-5.939759,15.150783,0.977111,16.690461,-0.931421,2.799545,6.703119,0.659848,2.221675,5.467788,40.212271,35.117120,20.049006,11.890613,33.768613,-65.060090,-2732.752963,-1551.538846,0.049866,0.860351,306.447432,69.318339,-0.368132,-59.586532,-2.189990,-29.874335,232.379280,-87.341805,1.561451,2.977625,11.881221,5.334257,2.583560,2.935904,0.256349,1.264532,3.617801,3.000000
-3.234000,0.558673,1.735273,5.424821,-1.477226,-21.284564,-6.748036,64.767946,13.546348,-0.895258,2.961893,-23.475027,-6.023748,13.541987,0.919063,15.619088,-0.885073,2.893617,7.085395,0.832787,2.310497,5.540646,40.952417,35.515251,19.489571,7.933467,-80.382782,-103.357269,-2425.782030,-117.267067,0.057791,1.386808,274.011475,38.640634,8.400728,-36.264825,-1.079385,-32.271131,224.390345,-55.442595,1.238697,2.663942,11.073987,5.124367,2.774283,1.377627,0.256349,1.264532,3.617801,3.000000
-3.201000,0.593490,1.815620,5.768394,-2.607397,-20.895257,-6.939930,72.849963,14.217130,-0.511110,2.988533,-22.810574,-6.054624,12.821447,0.908817,14.598278,-0.850256,2.973964,7.428968,0.997016,2.404155,5.557023,41.502149,35.635289,14.420054,4.055137,-149.787638,-70.418281,-622.931379,1277.159669,0.090734,1.816307,174.306015,2.680497,13.051628,-14.212034,-0.010452,-28.627455,186.270187,-22.228756,0.867864,2.152779,9.570392,4.815162,2.874748,-0.436142,0.256349,1.264532,3.617801,3.000000
-3.168000,0.615451,1.876303,6.052512,-3.511047,-20.556724,-7.084324,76.565556,13.703176,-0.048225,3.130856,-22.209639,-6.009169,12.686606,0.926788,13.769938,-0.828295,3.034647,7.713086,1.149774,2.499606,5.511444,41.906957,35.703497,8.328162,3.078136,-124.302213,-1.163550,1279.946360,1610.502238,0.200657,1.664942,29.647023,-28.670567,13.631254,-2.595323,0.278666,-22.227243,45.724557,-4.076138,0.463398,1.485750,7.527739,4.437248,2.884518,-2.318169,0.256349,1.264532,3.617801,3.000000
-3.135000,0.623644,1.913114,6.262753,-4.141814,-20.287793,-7.159742,74.915411,12.318935,0.371480,3.393375,-21.682523,-5.881260,12.671513,0.936426,13.165492,-0.820102,3.071459,7.923327,1.289287,2.593986,5.404926,42.051964,35.846062,5.412933,4.736496,-40.733148,46.645843,1774.151234,933.471415,0.673671,1.127011,-108.889848,-48.052532,11.183951,-3.432790,-0.310101,-15.898951,-140.709492,-5.390858,0.035484,0.724877,5.164405,4.019172,2.814670,-4.070468,0.256349,1.264532,3.617801,3.000000
-3.102000,0.617411,1.924163,6.392604,-4.480098,-20.097453,-7.179404,69.121684,10.549193,0.673657,3.765647,-21.233066,-5.691819,12.419982,0.911527,12.741954,-0.826335,3.082507,8.053179,1.414660,2.684974,5.244892,42.133253,36.026030,6.547547,6.875626,15.003229,51.551338,805.768020,87.502981,4.500549,0.673541,-188.384728,-52.892336,7.260287,-13.152007,-1.168504,-11.183456,-193.397312,-20.583391,-0.411287,-0.053306,2.731210,3.584785,2.686407,-5.511018,0.256349,1.264532,3.617801,3.000000
-3.069000,0.596147,1.910233,6.443996,-4.534495,-19.982745,-7.184461,62.085937,8.869039,0.838226,4.223226,-20.859086,-5.480237,11.764970,0.857350,12.433078,-0.847599,3.068577,8.104570,1.525678,2.771087,5.044214,42.495597,36.328043,8.049219,8.006555,4.003009,36.748103,-320.029810,-350.668098,42.479180,0.396410,-188.556221,-45.477611,3.368386,-26.337110,-1.373670,-8.246633,-193.479607,-40.773857,-0.878012,-0.765655,0.478868,3.151603,2.528397,-6.498904,0.256349,1.264532,3.617801,3.000000
-3.036000,0.559129,1.874855,6.426757,-4.339903,-19.927981,-7.213566,56.581444,7.602205,0.889013,4.730671,-20.553429,-5.281894,10.685463,0.811868,12.189736,-0.884617,3.033199,8.087332,1.622592,2.851872,4.819498,42.815858,36.582521,6.835871,8.496527,-31.891665,26.710962,-533.540665,-539.307070,4.851820,0.233450,-134.824275,-31.185532,0.554996,-37.790404,-0.324755,-6.413948,-161.633251,-57.645641,-1.370222,-1.331464,-1.373576,2.730288,2.373187,-6.954118,0.256349,1.264532,3.617801,3.000000
-3.003000,0.505404,1.824071,6.357099,-3.952601,-19.905530,-7.274493,53.585222,6.863573,0.873321,5.246185,-20.305454,-5.110666,9.291675,0.823935,11.994006,-0.938342,2.982415,8.017673,1.705894,2.927965,4.588833,42.928709,36.851328,4.562709,9.408374,-39.441667,14.173100,-31.262887,-798.212782,0.746939,0.144036,-76.874821,-15.935249,-0.779049,-42.908403,1.745364,-4.939972,-108.262214,-64.925775,-1.895405,-1.681661,-2.664818,2.325174,2.253130,-6.868907,0.256349,1.264532,3.617801,3.000000
-2.970000,0.433773,1.765911,6.255368,-3.443041,-19.878178,-7.343184,52.116472,6.588049,0.840022,5.727191,-20.102764,-4.960887,7.846118,0.918850,11.847429,-1.009973,2.924256,7.915942,1.776126,3.001016,4.369335,43.033915,37.144771,3.804513,10.109734,-19.768867,-18.121215,367.536050,-959.496353,0.610374,0.179510,-50.559260,-4.034104,-0.825478,-38.722679,3.735145,-3.576506,-75.468396,-58.984630,-2.459648,-1.767091,-3.308459,1.935670,2.196315,-6.308774,0.256349,1.264532,3.617801,3.000000
-2.937000,0.342903,1.709618,6.143410,-2.887296,-19.802923,-7.389187,50.577065,6.613496,0.823123,6.136025,-19.932920,-4.823451,6.701368,1.071988,11.747221,-1.100843,2.867963,7.803984,1.833750,3.073491,4.174837,43.182678,37.571379,4.036223,8.815041,-4.120389,-57.336318,338.079652,-604.597424,1.031233,0.389128,-56.078244,2.847090,-0.151321,-26.042097,4.240001,-2.669927,-82.802698,-40.329938,-3.063935,-1.564934,-3.299466,1.558204,2.222967,-5.402768,0.256349,1.264532,3.617801,3.000000
-2.904000,0.231545,1.664702,6.041903,-2.358293,-19.635833,-7.401793,48.247103,6.772949,0.834309,6.444919,-19.784959,-4.697076,6.113377,1.210859,11.668765,-1.212201,2.823047,7.702477,1.879085,3.148354,4.014061,43.354320,37.784024,3.865828,5.856993,-1.511595,-68.532780,168.619229,223.815931,1.651937,0.805933,-68.891558,5.474923,0.576969,-10.173462,2.476284,-2.801250,-98.903668,-15.945292,-3.700766,-1.082475,-2.709886,1.188383,2.342695,-4.324306,0.256349,1.264532,3.617801,3.000000
-2.871000,0.098869,1.639924,5.968003,-1.917847,-19.337476,-7.393943,45.613895,6.960251,0.864441,6.639510,-19.650527,-4.583571,6.068473,1.251798,11.566956,-1.344877,2.798268,7.628577,1.912317,3.228691,3.889560,43.440037,37.902024,3.579586,3.648981,0.381920,-40.274339,136.378903,925.720492,2.187764,1.411683,-68.551904,6.037895,0.835136,1.848437,-0.988947,-4.233932,-98.493973,2.903307,-4.351750,-0.357723,-1.675352,0.823008,2.552868,-3.265243,0.256349,1.264532,3.617801,3.000000
-2.838000,-0.055162,1.642307,5.933554,-1.610416,-18.878301,-7.385803,43.490855,7.153451,0.891550,6.720408,-19.524523,-4.475875,6.298372,1.154825,11.396662,-1.498908,2.800651,7.594129,1.933563,3.317288,3.797574,43.546559,37.996050,3.771347,3.359308,7.410881,2.145733,208.600534,989.417054,1.988265,1.734236,-56.255636,6.904450,0.391951,5.920080,-4.275089,-6.532423,-83.034537,9.292296,-4.986771,0.543270,-0.375087,0.461646,2.838271,-2.406957,0.256349,1.264532,3.617801,3.000000
-2.805000,-0.229408,1.676299,5.944037,-1.459154,-18.243318,-7.388167,42.034197,7.399618,0.891827,6.702581,-19.405226,-4.356078,6.487005,0.962393,11.140346,-1.673154,2.834643,7.604611,1.942987,3.416235,3.728855,43.723646,38.150050,4.204524,4.221113,15.886359,28.793556,244.232153,485.368458,1.262791,1.247080,-47.097569,9.635405,-0.649548,3.384672,-5.181349,-8.616464,-70.750785,5.315331,-5.565097,1.532220,0.991364,0.107559,3.172042,-1.892718,0.256349,1.264532,3.617801,3.000000
-2.772000,-0.421243,1.743163,5.998292,-1.464571,-17.435478,-7.399968,40.668981,7.775948,0.850115,6.612695,-19.293929,-4.207841,6.487064,0.789415,10.825261,-1.864989,2.901508,7.658866,1.940926,3.526562,3.670328,43.831633,38.282792,4.768642,5.353659,23.151431,30.757470,174.190521,-114.384401,0.681121,0.596326,-49.784402,14.491371,-1.913104,-0.804577,-2.686485,-9.275593,-74.420130,-1.263809,-6.038542,2.507006,2.227426,-0.232111,3.517775,-1.805467,0.256349,1.264532,3.617801,3.000000
-2.739000,-0.626384,1.840685,6.088988,-1.605726,-16.477240,-7.415788,38.848265,8.344588,0.766993,6.484831,-19.194193,-4.029632,6.367155,0.758181,10.516579,-2.070130,2.999030,7.749562,1.928012,3.647978,3.607353,44.009531,38.487793,5.619613,6.231802,27.384956,16.586599,-11.816526,-406.902874,0.353691,0.629811,-57.045964,20.463191,-2.890237,-2.391339,1.996997,-7.906852,-84.064441,-3.755848,-6.356476,3.361838,3.160114,-0.546875,3.832574,-2.154327,0.256349,1.264532,3.617801,3.000000
